episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
1833,-0.155840,0.702696,70.1000,-0.074645,0,0.4603,0.24593
1834,-0.159050,0.713436,57.2988,-0.086347,0,0.3953,0.24590
1835,-0.165030,0.731433,46.7147,-0.056371,0,0.6406,0.24587
1836,-0.158806,0.717928,98.9426,-0.107754,1,0.2581,0.24584
1837,-0.152394,0.693984,54.3420,-0.067676,0,0.4643,0.24581
1838,-0.152816,0.708350,55.9271,-0.062357,1,0.3710,0.24578
1839,-0.150006,0.689758,54.0062,-0.105466,0,0.5312,0.24575
1840,-0.159749,0.713500,39.7597,-0.105675,1,0.3750,0.24572
1841,-0.153512,0.689140,44.6927,-0.081837,0,0.4054,0.24569
1842,-0.151072,0.679986,71.3224,-0.087794,0,0.4727,0.24566
1843,-0.155911,0.703519,71.2321,-0.103386,0,0.1591,0.24563
1844,-0.155178,0.712188,69.6314,-0.071307,0,0.2754,0.24560
1845,-0.158111,0.715919,77.5485,-0.081864,0,0.3485,0.24557
1846,-0.150950,0.691762,73.5437,-0.069186,0,0.2857,0.24554
1847,-0.151537,0.681633,41.6654,-0.064148,1,0.5333,0.24551
1848,-0.155268,0.703351,65.0339,-0.064896,1,0.2899,0.24548
1849,-0.147007,0.673196,20.5854,-0.051370,0,0.6207,0.24545
1850,-0.151314,0.680565,35.1861,-0.060665,1,0.3514,0.24543
1851,-0.153200,0.704376,19.4657,-0.043906,1,0.6452,0.24540
1852,-0.161457,0.720477,40.8832,-0.090348,1,0.4483,0.24537
1853,-0.158796,0.708009,101.7287,-0.083205,0,0.2198,0.24534
1854,-0.165670,0.740733,70.9561,-0.068411,0,0.2432,0.24531
1855,-0.151784,0.694164,27.7011,-0.057864,1,0.4062,0.24528
1856,-0.163902,0.725009,44.8858,-0.082944,0,0.6111,0.24525
1857,-0.158804,0.717565,63.2624,-0.071810,0,0.5667,0.24522
1858,-0.154053,0.713301,38.9409,-0.083218,0,0.5161,0.24519
1859,-0.164956,0.734647,64.5054,-0.099948,0,0.4419,0.24516
1860,-0.156936,0.719852,91.8718,-0.078447,0,0.2976,0.24513
1861,-0.158304,0.717519,42.4708,-0.046765,0,0.6269,0.24510
1862,-0.158085,0.711655,53.6099,-0.071339,1,0.4423,0.24507
1863,-0.153515,0.699352,87.8748,-0.072496,0,0.3871,0.24504
1864,-0.160124,0.718254,26.1856,-0.058005,0,0.6452,0.24501
1865,-0.154447,0.704229,75.0095,-0.072490,0,0.3684,0.24498
1866,-0.165565,0.738354,66.4807,-0.093079,1,0.3043,0.24495
1867,-0.161381,0.723401,101.8042,-0.113113,0,0.3500,0.24492
1868,-0.162681,0.725253,68.4097,-0.067873,0,0.3571,0.24489
1869,-0.160435,0.722094,38.1322,-0.071690,0,0.3429,0.24486
1870,-0.159459,0.715069,45.1885,-0.058243,0,0.5789,0.24483
1871,-0.159537,0.731761,72.5201,-0.074138,0,0.3562,0.24481
1872,-0.157465,0.722875,69.2705,-0.089682,1,0.3600,0.24478
1873,-0.153870,0.697633,62.8080,-0.093423,0,0.3409,0.24475
1874,-0.155193,0.696130,59.0127,-0.066181,0,0.4286,0.24472
1875,-0.159278,0.719125,83.3765,-0.082059,0,0.3553,0.24469
1876,-0.153808,0.704446,41.7046,-0.051607,0,0.5172,0.24466
1877,-0.155140,0.700717,55.8518,-0.053760,0,0.3846,0.24463
1878,-0.153384,0.701814,53.4399,-0.058943,0,0.3594,0.24460
1879,-0.165785,0.737236,87.1204,-0.092753,0,0.3333,0.24457
1880,-0.159478,0.717730,68.5269,-0.108483,0,0.5854,0.24454
1881,-0.155367,0.704167,57.3859,-0.071766,0,0.3148,0.24451
1882,-0.158107,0.722015,95.1659,-0.083106,0,0.3038,0.24448
1883,-0.155349,0.700505,62.4742,-0.068128,0,0.3492,0.24445
1884,-0.159981,0.714219,35.0394,-0.053195,0,0.7059,0.24442
1885,-0.156065,0.717451,55.9449,-0.060895,0,0.5556,0.24439
1886,-0.155575,0.701380,66.8190,-0.069037,0,0.4493,0.24436
1887,-0.162545,0.731055,67.1689,-0.071909,0,0.5373,0.24433
1888,-0.153299,0.692500,40.4095,-0.059807,0,0.7447,0.24430
1889,-0.167328,0.753436,41.5032,-0.084230,1,0.3125,0.24427
1890,-0.156238,0.703195,28.1474,-0.058079,1,0.5714,0.24424
1891,-0.153629,0.692699,73.5131,-0.097369,0,0.4444,0.24422
1892,-0.154115,0.705385,42.3112,-0.067210,0,0.5122,0.24419
1893,-0.159163,0.719372,80.6621,-0.065901,1,0.3936,0.24416
1894,-0.159130,0.719059,47.4110,-0.076713,0,0.4762,0.24413
1895,-0.157822,0.717749,73.5133,-0.121812,1,0.2308,0.24410
1896,-0.161934,0.729876,49.0768,-0.076814,0,0.5349,0.24407
1897,-0.162134,0.721104,57.0604,-0.089630,1,0.3415,0.24404
1898,-0.163926,0.732817,41.1739,-0.061472,0,0.5532,0.24401
1899,-0.155205,0.698804,67.5830,-0.064585,0,0.3205,0.24398
1900,-0.147332,0.676690,36.2617,-0.048934,0,0.5439,0.24395
1901,-0.154939,0.702021,60.9955,-0.094336,0,0.4651,0.24392
1902,-0.152254,0.692456,46.3056,-0.076938,1,0.5122,0.24389
1903,-0.154396,0.703836,51.0398,-0.067224,0,0.4182,0.24386
1904,-0.155995,0.702477,94.4554,-0.076277,0,0.2500,0.24383
1905,-0.150323,0.697828,52.9717,-0.074322,0,0.5306,0.24380
1906,-0.149525,0.683550,53.1673,-0.055149,0,0.3472,0.24377
1907,-0.151575,0.697013,49.9631,-0.055693,1,0.5156,0.24374
1908,-0.156937,0.711926,55.7094,-0.086835,0,0.6889,0.24371
1909,-0.156954,0.716462,74.7120,-0.085849,0,0.4286,0.24368
1910,-0.146000,0.666133,39.7338,-0.076255,0,0.4000,0.24365
1911,-0.152735,0.678422,54.7321,-0.091312,1,0.3902,0.24363
1912,-0.152573,0.696698,27.1960,-0.056633,1,0.4688,0.24360
1913,-0.158647,0.708233,36.2131,-0.053435,1,0.5417,0.24357
1914,-0.151459,0.685967,46.0956,-0.067864,0,0.4792,0.24354
1915,-0.153579,0.692812,91.0803,-0.079483,0,0.2840,0.24351
1916,-0.150873,0.681943,35.7142,-0.064750,0,0.4737,0.24348
1917,-0.152280,0.693777,43.5392,-0.082874,1,0.3824,0.24345
1918,-0.154526,0.697855,99.3361,-0.068065,0,0.2294,0.24342
1919,-0.149455,0.687495,43.2062,-0.088691,0,0.4848,0.24339
1920,-0.152117,0.687607,71.2122,-0.074067,0,0.3385,0.24336
1921,-0.146986,0.667319,51.0634,-0.071063,0,0.4898,0.24333
1922,-0.157036,0.710136,40.5211,-0.068050,1,0.4000,0.24330
1923,-0.156664,0.712651,85.2756,-0.069227,1,0.1978,0.24327
1924,-0.151326,0.693238,113.6305,-0.090250,0,0.1591,0.24324
1925,-0.157976,0.709507,71.0582,-0.085813,0,0.2909,0.24321
1926,-0.149975,0.677091,72.4899,-0.069686,0,0.3718,0.24318
1927,-0.155490,0.710738,42.6277,-0.054801,1,0.4464,0.24315
1928,-0.152684,0.696646,51.4200,-0.072232,0,0.3958,0.24312
1929,-0.157579,0.713065,63.3084,-0.085242,0,0.5098,0.24309
1930,-0.154009,0.692455,65.4161,-0.075205,0,0.4127,0.24306
1931,-0.156852,0.703248,56.4225,-0.076812,0,0.2708,0.24304
1932,-0.155709,0.702315,61.6305,-0.069742,0,0.4426,0.24301
1933,-0.153837,0.691003,73.1172,-0.086821,0,0.4074,0.24298
1934,-0.153893,0.699193,84.0434,-0.066705,0,0.4245,0.24295
1935,-0.155788,0.710601,74.2989,-0.069322,0,0.3902,0.24292
1936,-0.153822,0.693241,30.1842,-0.045283,1,0.6383,0.24289
1937,-0.149346,0.675398,44.7558,-0.079028,1,0.6923,0.24286
1938,-0.151774,0.689100,90.1895,-0.068882,0,0.2979,0.24283
1939,-0.146897,0.678694,26.3851,-0.071431,0,0.3750,0.24280
1940,-0.157802,0.717182,41.9359,-0.079777,0,0.4118,0.24277
1941,-0.153372,0.702058,60.7565,-0.085908,0,0.4894,0.24274
1942,-0.164274,0.751412,33.2500,-0.084087,1,0.4800,0.24271
1943,-0.152789,0.684433,39.7802,-0.061966,1,0.5909,0.24268
1944,-0.149729,0.686962,75.7365,-0.083181,0,0.3906,0.24265
1945,-0.153921,0.699162,72.8655,-0.074121,0,0.3881,0.24262
1946,-0.151228,0.683407,81.4154,-0.073653,0,0.3875,0.24259
1947,-0.152331,0.691159,79.1036,-0.068853,0,0.3765,0.24256
1948,-0.154233,0.693006,91.6843,-0.102663,0,0.3443,0.24253
1949,-0.154367,0.692508,46.0935,-0.078342,0,0.2368,0.24250
1950,-0.156468,0.707895,48.4140,-0.090177,0,0.6111,0.24247
1951,-0.154485,0.698141,39.3770,-0.075413,0,0.7353,0.24245
1952,-0.150842,0.692903,52.0626,-0.083526,1,0.4750,0.24242
1953,-0.147118,0.673218,34.4642,-0.066567,0,0.6111,0.24239
1954,-0.157095,0.707490,44.3079,-0.060787,1,0.6415,0.24236
1955,-0.149518,0.678419,68.6066,-0.089180,0,0.3673,0.24233
1956,-0.151046,0.687896,50.5962,-0.072067,0,0.3750,0.24230
1957,-0.148856,0.687564,86.4284,-0.076965,1,0.3500,0.24227
1958,-0.152861,0.692148,79.3398,-0.077083,0,0.3239,0.24224
1959,-0.152863,0.690304,71.6802,-0.066438,0,0.3289,0.24221
1960,-0.151481,0.688758,26.0878,-0.038052,0,0.6400,0.24218
1961,-0.153474,0.700430,50.2254,-0.084549,0,0.6905,0.24215
1962,-0.144047,0.667169,58.7797,-0.065945,0,0.4000,0.24212
1963,-0.161816,0.722928,29.8061,-0.077595,0,0.7308,0.24209
1964,-0.160428,0.731021,69.9809,-0.077313,0,0.4444,0.24206
1965,-0.156969,0.705788,80.7027,-0.098925,0,0.3214,0.24203
1966,-0.153546,0.698633,113.6310,-0.080775,0,0.2885,0.24200
1967,-0.144094,0.663068,60.2467,-0.081426,0,0.4600,0.24197
1968,-0.153824,0.696653,48.8133,-0.055121,0,0.4531,0.24194
1969,-0.152671,0.693939,61.5801,-0.071996,0,0.2833,0.24191
1970,-0.156230,0.712859,49.6830,-0.076649,0,0.6000,0.24188
1971,-0.151264,0.685035,57.7379,-0.067095,0,0.5082,0.24186
1972,-0.152476,0.692205,75.3275,-0.060295,0,0.3854,0.24183
1973,-0.152419,0.698215,52.6268,-0.060631,0,0.4667,0.24180
1974,-0.151454,0.691917,90.8800,-0.104826,1,0.3393,0.24177
1975,-0.147765,0.677431,68.5075,-0.067973,0,0.4366,0.24174
1976,-0.154013,0.704199,84.3748,-0.081306,0,0.3239,0.24171
1977,-0.144258,0.662406,52.4431,-0.082373,1,0.3913,0.24168
1978,-0.146280,0.674665,50.9553,-0.066756,0,0.4151,0.24165
1979,-0.147284,0.669768,41.8260,-0.063180,0,0.5600,0.24162
1980,-0.149348,0.680556,96.1116,-0.090956,0,0.5063,0.24159
1981,-0.151063,0.686221,65.4601,-0.087298,0,0.5769,0.24156
1982,-0.153891,0.698427,86.1480,-0.094621,0,0.3226,0.24153
1983,-0.148951,0.681861,40.5638,-0.062824,0,0.3111,0.24150
1984,-0.149557,0.690636,35.7902,-0.101851,0,0.6087,0.24147
1985,-0.156444,0.711174,66.9969,-0.064457,0,0.4253,0.24144
1986,-0.147982,0.677829,47.9182,-0.080598,0,0.4359,0.24141
1987,-0.147147,0.678045,38.1286,-0.054439,0,0.4792,0.24138
1988,-0.146770,0.679016,44.5373,-0.063459,1,0.3696,0.24135
1989,-0.149663,0.675785,67.1775,-0.082921,0,0.3519,0.24132
1990,-0.153350,0.707010,46.5495,-0.068437,0,0.3261,0.24129
1991,-0.148924,0.679810,77.0253,-0.060115,0,0.3333,0.24127
1992,-0.155509,0.709817,37.2321,-0.064252,0,0.3846,0.24124
1993,-0.153044,0.694420,112.5431,-0.083790,0,0.3529,0.24121
1994,-0.151811,0.684028,55.3128,-0.069146,0,0.4286,0.24118
1995,-0.148018,0.690543,59.2155,-0.060643,0,0.5000,0.24115
1996,-0.152672,0.692179,56.8352,-0.054835,0,0.3117,0.24112
1997,-0.152834,0.693596,64.8536,-0.065249,1,0.5195,0.24109
1998,-0.150526,0.690220,29.3409,-0.041563,1,0.5849,0.24106
1999,-0.155500,0.703178,57.8635,-0.062396,0,0.5915,0.24103
2000,-0.155740,0.711686,48.2210,-0.077707,1,0.4524,0.24100
2001,-0.155598,0.698623,43.6499,-0.058804,0,0.4706,0.24097
2002,-0.150429,0.681688,52.3858,-0.055927,1,0.4627,0.24094
2003,-0.152131,0.691373,57.2333,-0.071966,0,0.4643,0.24091
2004,-0.148841,0.674671,88.6820,-0.092656,0,0.4697,0.24088
2005,-0.149054,0.684115,77.7376,-0.061913,0,0.3258,0.24085
2006,-0.158404,0.705296,29.0774,-0.053291,0,0.5676,0.24082
2007,-0.145052,0.678804,98.1075,-0.093353,0,0.3611,0.24079
2008,-0.150718,0.690343,86.1179,-0.104826,0,0.2830,0.24076
2009,-0.143437,0.659892,18.4740,-0.046807,1,0.7143,0.24073
2010,-0.147671,0.676263,70.4817,-0.071283,0,0.4091,0.24071
2011,-0.154114,0.694418,75.7144,-0.070351,0,0.2436,0.24068
2012,-0.150042,0.683666,55.9720,-0.056231,1,0.3947,0.24065
2013,-0.147061,0.676264,36.2207,-0.047871,0,0.7213,0.24062
2014,-0.152023,0.695023,49.9712,-0.059504,0,0.6393,0.24059
2015,-0.151404,0.679164,57.1555,-0.073226,0,0.4286,0.24056
2016,-0.149720,0.684676,58.7440,-0.085294,0,0.3830,0.24053
2017,-0.153841,0.696734,42.7715,-0.045746,0,0.5217,0.24050
2018,-0.157101,0.708984,15.9345,-0.034945,1,0.6571,0.24047
2019,-0.150615,0.682904,56.4609,-0.074100,0,0.4074,0.24044
2020,-0.151651,0.682230,59.5208,-0.068531,0,0.4426,0.24041
2021,-0.148686,0.680414,50.1727,-0.089989,1,0.2286,0.24038
2022,-0.143453,0.663563,45.3472,-0.084047,0,0.4412,0.24035
2023,-0.152619,0.688339,89.7284,-0.074691,1,0.3333,0.24032
2024,-0.147941,0.682122,49.6131,-0.053534,0,0.5441,0.24029
2025,-0.155014,0.700927,47.9856,-0.058205,0,0.3091,0.24026
2026,-0.149278,0.680872,61.5589,-0.068501,0,0.4242,0.24023
2027,-0.146917,0.680834,53.1137,-0.058606,0,0.3385,0.24020
2028,-0.147298,0.679454,89.2728,-0.088230,0,0.3158,0.24017
2029,-0.154926,0.701848,73.2396,-0.083112,0,0.4333,0.24014
2030,-0.146444,0.667205,84.6721,-0.078175,0,0.3735,0.24011
2031,-0.151562,0.692553,65.9128,-0.066633,0,0.4932,0.24009
2032,-0.148820,0.680476,85.4263,-0.084538,0,0.4933,0.24006
2033,-0.161037,0.727382,38.6936,-0.078466,1,0.4545,0.24003
2034,-0.152460,0.699808,48.6508,-0.097677,0,0.4848,0.24000
2035,-0.142926,0.667176,49.8782,-0.068872,0,0.2766,0.23997
2036,-0.153607,0.704586,34.0305,-0.056390,1,0.7209,0.23994
2037,-0.150270,0.677820,79.5517,-0.068104,0,0.3690,0.23991
2038,-0.147417,0.674920,112.5507,-0.115177,0,0.2206,0.23988
2039,-0.152760,0.695882,24.3509,-0.059670,0,0.5714,0.23985
2040,-0.153681,0.694525,26.4270,-0.060152,1,0.4000,0.23982
2041,-0.144843,0.669573,41.6559,-0.057980,0,0.6170,0.23979
2042,-0.152989,0.688323,68.0881,-0.076844,0,0.5441,0.23976
2043,-0.152918,0.704435,71.4839,-0.076150,0,0.4375,0.23973
2044,-0.149598,0.690605,90.4311,-0.061462,0,0.3621,0.23970
2045,-0.153125,0.697105,60.0122,-0.093702,0,0.4146,0.23967
2046,-0.147304,0.680147,47.2225,-0.047238,0,0.5875,0.23964
2047,-0.151119,0.687145,9.7366,-0.044219,0,0.8333,0.23961
2048,-0.152105,0.694775,49.9288,-0.068589,1,0.3725,0.23958
2049,-0.146769,0.674827,84.2018,-0.090941,0,0.5231,0.23955
2050,-0.148051,0.690274,31.4298,-0.077831,0,0.3846,0.23952
2051,-0.150246,0.689696,101.3061,-0.110794,0,0.3966,0.23950
2052,-0.144221,0.677700,82.4434,-0.089071,0,0.2833,0.23947
2053,-0.149448,0.688840,77.9599,-0.073791,0,0.5125,0.23944
2054,-0.146943,0.676093,73.3809,-0.070098,0,0.3919,0.23941
2055,-0.156370,0.705212,87.8255,-0.084673,0,0.3194,0.23938
2056,-0.154590,0.704998,73.8651,-0.078208,0,0.1515,0.23935
2057,-0.144278,0.672717,66.5165,-0.071733,0,0.4394,0.23932
2058,-0.145588,0.674573,53.8048,-0.057603,0,0.2879,0.23929
2059,-0.151196,0.702353,43.0376,-0.095501,1,0.4667,0.23926
2060,-0.147326,0.679976,68.9572,-0.060685,0,0.3409,0.23923
2061,-0.149610,0.692224,126.2711,-0.081924,0,0.1570,0.23920
2062,-0.148151,0.683233,91.7240,-0.080024,0,0.3855,0.23917
2063,-0.158032,0.719526,18.1977,-0.035767,0,0.6667,0.23914
2064,-0.153281,0.701034,73.9369,-0.093992,0,0.3922,0.23911
2065,-0.143505,0.671404,28.8063,-0.055118,0,0.5946,0.23908
2066,-0.149229,0.690671,62.2839,-0.064429,0,0.4789,0.23905
2067,-0.152067,0.692392,74.2857,-0.087192,0,0.3175,0.23902
2068,-0.154452,0.710905,78.8467,-0.085910,0,0.4516,0.23899
2069,-0.146629,0.679710,55.1918,-0.060488,0,0.5000,0.23896
2070,-0.151651,0.701245,90.9524,-0.113625,0,0.5185,0.23894
2071,-0.147568,0.677121,40.7889,-0.043877,0,0.2817,0.23891
2072,-0.153721,0.697091,90.1305,-0.072774,0,0.2556,0.23888
2073,-0.142030,0.659721,50.1436,-0.061592,0,0.5614,0.23885
2074,-0.157044,0.717547,67.2840,-0.068500,1,0.5000,0.23882
2075,-0.152175,0.698813,64.5482,-0.065734,0,0.6849,0.23879
2076,-0.147234,0.688429,69.8449,-0.075813,0,0.3492,0.23876
2077,-0.155984,0.725478,50.6134,-0.103253,0,0.2258,0.23873
2078,-0.149224,0.694636,32.8892,-0.049107,1,0.3333,0.23870
2079,-0.153960,0.702308,81.9827,-0.060162,0,0.4576,0.23867
2080,-0.146947,0.684024,61.9292,-0.054561,0,0.3929,0.23864
2081,-0.150737,0.701806,45.0787,-0.039445,0,0.4176,0.23861
2082,-0.143469,0.666569,33.5009,-0.061330,0,0.7895,0.23858
2083,-0.157674,0.724182,81.4934,-0.070248,0,0.3171,0.23855
2084,-0.152406,0.701320,105.0864,-0.088078,0,0.3626,0.23852
2085,-0.152595,0.705112,92.9423,-0.088030,0,0.4167,0.23849
2086,-0.153119,0.697173,25.3388,-0.083596,0,0.6500,0.23846
2087,-0.156610,0.709346,63.2656,-0.093425,0,0.4222,0.23843
2088,-0.147083,0.678213,100.0714,-0.105923,0,0.3846,0.23840
2089,-0.151685,0.706001,68.3742,-0.069289,0,0.3731,0.23837
2090,-0.143425,0.690705,46.0945,-0.081552,0,0.5897,0.23835
2091,-0.155639,0.718774,85.1830,-0.070047,0,0.4316,0.23832
2092,-0.157151,0.717739,43.2851,-0.064059,0,0.4255,0.23829
2093,-0.148829,0.691827,97.4788,-0.088060,0,0.3704,0.23826
2094,-0.150589,0.695915,60.4880,-0.087994,0,0.3636,0.23823
2095,-0.151025,0.714143,45.4356,-0.094987,1,0.3226,0.23820
2096,-0.153843,0.699458,52.1972,-0.084094,1,0.1556,0.23817
2097,-0.149600,0.701791,78.6668,-0.079806,0,0.5070,0.23814
2098,-0.152519,0.709291,83.4160,-0.089815,0,0.3125,0.23811
2099,-0.154386,0.713610,41.3363,-0.049031,0,0.4219,0.23808
2100,-0.152635,0.697750,55.8367,-0.062266,0,0.5522,0.23805
2101,-0.143817,0.678852,75.3161,-0.092461,1,0.3269,0.23802
2102,-0.155786,0.710212,59.3499,-0.056886,0,0.3816,0.23799
2103,-0.153782,0.716787,76.7345,-0.070801,0,0.3067,0.23796
2104,-0.154686,0.709345,69.2664,-0.070399,0,0.5139,0.23793
2105,-0.155299,0.718187,71.2718,-0.075006,0,0.3871,0.23790
2106,-0.147372,0.677471,54.2239,-0.069479,0,0.4909,0.23787
2107,-0.149157,0.697432,62.3557,-0.071160,0,0.3621,0.23784
2108,-0.156081,0.719675,47.9027,-0.066782,0,0.4800,0.23781
2109,-0.147314,0.687190,64.1254,-0.076199,1,0.3492,0.23778
2110,-0.149083,0.687422,92.9689,-0.079411,0,0.2222,0.23775
2111,-0.155298,0.719411,61.5945,-0.096239,0,0.3721,0.23773
2112,-0.153882,0.711016,68.4146,-0.064537,0,0.2740,0.23770
2113,-0.154150,0.716136,35.9041,-0.050583,0,0.4906,0.23767
2114,-0.147649,0.690325,61.7741,-0.064171,0,0.4028,0.23764
2115,-0.147849,0.689187,30.2029,-0.040346,0,0.5593,0.23761
2116,-0.149125,0.693485,67.2454,-0.081903,0,0.4821,0.23758
2117,-0.152795,0.712066,64.3442,-0.081767,0,0.2963,0.23755
2118,-0.152227,0.707992,60.1670,-0.103695,0,0.3243,0.23752
2119,-0.149091,0.698073,75.4919,-0.077532,0,0.6849,0.23749
2120,-0.145755,0.676204,77.6531,-0.066347,0,0.5269,0.23746
2121,-0.148244,0.694603,63.4777,-0.094474,0,0.5682,0.23743
2122,-0.153637,0.719264,73.0404,-0.074967,0,0.3286,0.23740
2123,-0.158548,0.715414,44.0701,-0.091501,0,0.3438,0.23737
2124,-0.152042,0.694922,114.0455,-0.095966,0,0.4000,0.23734
2125,-0.150238,0.699846,51.7266,-0.062653,1,0.3500,0.23731
2126,-0.159565,0.740973,29.4495,-0.055669,1,0.4444,0.23728
2127,-0.150794,0.699820,34.6960,-0.049050,0,0.7037,0.23725
2128,-0.161600,0.741169,55.1781,-0.095754,0,0.5526,0.23722
2129,-0.153368,0.706835,103.2720,-0.082246,0,0.3034,0.23719
2130,-0.151055,0.707638,43.3989,-0.058371,0,0.4808,0.23716
2131,-0.150715,0.702683,37.7682,-0.062034,0,0.3500,0.23714
2132,-0.154735,0.714718,88.1212,-0.084794,0,0.3429,0.23711
2133,-0.153089,0.711002,58.0377,-0.058145,1,0.5616,0.23708
2134,-0.149952,0.693095,42.4115,-0.063804,1,0.2979,0.23705
2135,-0.152902,0.703727,58.2070,-0.056897,1,0.4487,0.23702
2136,-0.147705,0.681092,41.8673,-0.056854,0,0.6327,0.23699
2137,-0.155798,0.716646,99.7608,-0.082343,0,0.3444,0.23696
2138,-0.149982,0.697174,70.2614,-0.069788,0,0.3043,0.23693
2139,-0.151139,0.701308,55.4175,-0.051160,0,0.4881,0.23690
2140,-0.151892,0.699370,81.1007,-0.094221,0,0.3500,0.23687
2141,-0.151066,0.691764,54.8599,-0.055493,0,0.4872,0.23684
2142,-0.155251,0.711478,54.6994,-0.079528,0,0.4000,0.23681
2143,-0.149670,0.698963,63.7395,-0.073483,0,0.4035,0.23678
2144,-0.150538,0.702069,97.2515,-0.081985,1,0.2235,0.23675
2145,-0.150192,0.697001,39.5362,-0.075977,1,0.7027,0.23672
2146,-0.149388,0.702889,81.2472,-0.075832,0,0.3827,0.23669
2147,-0.149976,0.699718,23.7300,-0.052327,1,0.4194,0.23666
2148,-0.148759,0.694929,65.2143,-0.097009,0,0.2727,0.23663
2149,-0.147322,0.690322,71.3420,-0.064407,0,0.2805,0.23660
2150,-0.150538,0.695204,57.6701,-0.062622,0,0.4203,0.23657
2151,-0.152071,0.703161,72.4071,-0.074536,0,0.5362,0.23655
2152,-0.149598,0.690234,72.4985,-0.074479,0,0.6056,0.23652
2153,-0.142150,0.658640,33.2145,-0.100687,1,0.5714,0.23649
2154,-0.153549,0.714965,64.3842,-0.071940,0,0.4194,0.23646
2155,-0.145814,0.677970,46.3977,-0.054723,0,0.2381,0.23643
2156,-0.150727,0.709582,60.2205,-0.058794,0,0.4189,0.23640
2157,-0.149455,0.687012,59.8663,-0.070821,0,0.3667,0.23637
2158,-0.143840,0.681665,31.3647,-0.065972,0,0.2903,0.23634
2159,-0.158521,0.722856,70.3721,-0.073569,0,0.4857,0.23631
2160,-0.148928,0.693380,59.0670,-0.064125,0,0.5938,0.23628
2161,-0.150003,0.692256,90.4102,-0.095659,0,0.3846,0.23625
2162,-0.152394,0.702073,61.7599,-0.062600,0,0.3611,0.23622
2163,-0.148357,0.695216,57.2616,-0.069230,0,0.4643,0.23619
2164,-0.155810,0.716328,53.0823,-0.052781,0,0.4028,0.23616
2165,-0.152876,0.709839,54.9564,-0.091867,0,0.5750,0.23613
2166,-0.155927,0.719317,107.5141,-0.079860,0,0.2680,0.23610
2167,-0.151279,0.703460,78.5942,-0.080269,0,0.3662,0.23607
2168,-0.155632,0.723462,78.9025,-0.093730,0,0.3929,0.23604
2169,-0.145301,0.678313,82.8067,-0.079256,0,0.3289,0.23601
2170,-0.150321,0.689660,69.7974,-0.070943,1,0.3485,0.23599
2171,-0.147640,0.686315,57.2039,-0.065815,0,0.4375,0.23596
2172,-0.148160,0.688329,40.4674,-0.057651,1,0.3750,0.23593
2173,-0.143757,0.669433,46.0920,-0.055117,0,0.7188,0.23590
2174,-0.145285,0.681045,43.6780,-0.055948,1,0.5273,0.23587
2175,-0.153703,0.710653,106.0102,-0.069965,0,0.3840,0.23584
2176,-0.150287,0.700923,19.7348,-0.039408,0,0.8974,0.23581
2177,-0.149610,0.700083,73.2612,-0.061409,0,0.3222,0.23578
2178,-0.152280,0.715220,82.9924,-0.078609,0,0.4286,0.23575
2179,-0.154536,0.720624,51.5969,-0.076253,0,0.5833,0.23572
2180,-0.147464,0.687279,81.2156,-0.106870,0,0.5490,0.23569
2181,-0.148856,0.697553,61.9414,-0.072579,0,0.7273,0.23566
2182,-0.147646,0.692933,83.4791,-0.078326,0,0.4819,0.23563
2183,-0.145302,0.676928,45.4751,-0.088080,0,0.5455,0.23560
2184,-0.149070,0.694435,91.8771,-0.083281,0,0.3462,0.23557
2185,-0.147529,0.693583,64.6529,-0.080239,0,0.4727,0.23554
2186,-0.145689,0.684441,49.8653,-0.057632,0,0.4262,0.23551
2187,-0.150454,0.715457,80.2063,-0.071978,0,0.2025,0.23548
2188,-0.152455,0.714720,56.3361,-0.072580,0,0.6182,0.23545
2189,-0.144680,0.672314,35.8995,-0.049458,0,0.5192,0.23542
2190,-0.144283,0.686334,42.3551,-0.070221,1,0.4146,0.23539
2191,-0.151440,0.699573,79.6878,-0.087248,0,0.2742,0.23537
2192,-0.145675,0.689896,28.4775,-0.057456,0,0.5758,0.23534
2193,-0.153627,0.717553,50.5089,-0.091549,1,0.2000,0.23531
2194,-0.152372,0.709581,52.6525,-0.056608,0,0.3611,0.23528
2195,-0.146788,0.695285,54.3160,-0.068385,0,0.4545,0.23525
2196,-0.149408,0.698472,31.5432,-0.047476,0,0.4043,0.23522
2197,-0.149429,0.699601,112.4681,-0.081966,0,0.3786,0.23519
2198,-0.146836,0.696121,82.3774,-0.086086,0,0.1642,0.23516
2199,-0.146610,0.685300,80.8923,-0.081973,0,0.3333,0.23513
2200,-0.143510,0.687919,39.2562,-0.064859,0,0.2051,0.23510
2201,-0.153657,0.704864,41.9161,-0.066708,0,0.4524,0.23507
2202,-0.144017,0.686961,39.1431,-0.046684,0,0.7377,0.23504
2203,-0.151862,0.701587,49.9144,-0.068161,0,0.4151,0.23501
2204,-0.150414,0.706991,47.8292,-0.055764,0,0.4127,0.23498
2205,-0.153764,0.712781,53.5861,-0.057539,0,0.7237,0.23495
2206,-0.147368,0.687400,63.0677,-0.070091,0,0.5082,0.23492
2207,-0.158378,0.723761,51.1732,-0.080725,1,0.5116,0.23489
2208,-0.152752,0.709232,118.8360,-0.091405,0,0.2475,0.23486
2209,-0.151613,0.715468,117.3860,-0.083489,0,0.2593,0.23483
