episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
2610,-0.089178,0.409213,30.5998,-0.000480,1,0.5294,0.22301
2611,-0.089109,0.410341,43.8123,-0.000454,1,0.5172,0.22298
2612,-0.094933,0.434670,57.5091,-0.000615,1,0.5385,0.22295
2613,-0.091767,0.420794,46.3548,-0.000446,0,0.7826,0.22292
2614,-0.097017,0.445370,27.9821,-0.000313,0,0.9130,0.22289
2615,-0.084087,0.390171,29.1795,-0.000429,0,0.8125,0.22286
2616,-0.093203,0.432127,20.1699,-0.000458,0,0.4545,0.22283
2617,-0.092639,0.427538,64.4769,-0.000574,0,0.4516,0.22280
2618,-0.100768,0.463572,36.0259,-0.000559,1,0.5000,0.22277
2619,-0.093265,0.428785,84.2557,-0.000570,0,0.4762,0.22274
2620,-0.089698,0.411219,33.1233,-0.000386,1,0.8750,0.22271
2621,-0.096015,0.442092,91.1996,-0.000487,0,0.4068,0.22268
2622,-0.094552,0.434417,36.2198,-0.000601,0,0.6471,0.22265
2623,-0.091000,0.419517,50.4203,-0.000371,0,0.7568,0.22262
2624,-0.097912,0.450487,67.4163,-0.000561,0,0.5000,0.22259
2625,-0.091681,0.422016,46.2621,-0.000297,0,0.5116,0.22256
2626,-0.087944,0.404739,41.7803,-0.000425,0,0.5000,0.22253
2627,-0.086377,0.400093,45.5412,-0.000710,0,0.5263,0.22250
2628,-0.092902,0.427891,37.0411,-0.000307,0,0.8065,0.22247
2629,-0.090905,0.418127,58.9726,-0.000474,0,0.6667,0.22244
2630,-0.088255,0.407072,67.5952,-0.000402,0,0.7209,0.22241
2631,-0.088619,0.407889,81.0978,-0.000670,0,0.5833,0.22239
2632,-0.084075,0.388733,55.1773,-0.000585,1,0.5938,0.22236
2633,-0.087868,0.406014,29.6752,-0.000328,0,0.9333,0.22233
2634,-0.085198,0.394631,70.1568,-0.000408,0,0.5909,0.22230
2635,-0.098350,0.451723,74.7550,-0.000661,0,0.6774,0.22227
2636,-0.087970,0.405568,37.5260,-0.000430,1,0.7826,0.22224
2637,-0.094168,0.433312,53.7690,-0.000524,0,0.7333,0.22221
2638,-0.094110,0.434569,89.1857,-0.000431,0,0.1833,0.22218
2639,-0.090875,0.418775,53.1324,-0.000522,1,0.3103,0.22215
2640,-0.088817,0.410891,80.8127,-0.000958,0,0.2917,0.22212
2641,-0.083044,0.387091,45.3683,-0.000327,1,0.7436,0.22209
2642,-0.085914,0.396688,67.2971,-0.000697,0,0.5385,0.22206
2643,-0.090727,0.418658,83.7240,-0.000516,0,0.3922,0.22203
2644,-0.091100,0.421376,96.8975,-0.000471,0,0.3000,0.22200
2645,-0.091622,0.423435,51.1121,-0.000466,1,0.5161,0.22197
2646,-0.088381,0.409229,28.5729,-0.000156,0,1.0000,0.22194
2647,-0.088384,0.409168,89.8303,-0.000426,0,0.5072,0.22191
2648,-0.092274,0.426293,48.1675,-0.000321,0,0.8718,0.22188
2649,-0.092388,0.425873,46.5524,-0.000341,0,0.8462,0.22185
2650,-0.086442,0.400248,76.2520,-0.000677,0,0.3448,0.22182
2651,-0.093481,0.430842,35.2282,-0.000324,1,0.3636,0.22180
2652,-0.098262,0.452866,45.9144,-0.000320,0,0.5405,0.22177
2653,-0.087135,0.402657,53.4515,-0.000736,0,0.4500,0.22174
2654,-0.088744,0.411241,77.2884,-0.000702,0,0.4722,0.22171
2655,-0.094575,0.437743,68.5569,-0.000710,0,0.5517,0.22168
2656,-0.097793,0.451828,26.2378,-0.000606,1,0.3333,0.22165
2657,-0.094953,0.438107,57.2396,-0.000327,0,0.7647,0.22162
2658,-0.088372,0.409489,51.9535,-0.000495,0,0.5333,0.22159
2659,-0.096614,0.446304,64.8586,-0.000463,0,0.7250,0.22156
2660,-0.093025,0.430600,41.1292,-0.000647,0,0.5263,0.22153
2661,-0.080145,0.374163,57.3655,-0.000705,1,0.5000,0.22150
2662,-0.080784,0.377979,24.1953,-0.000338,0,1.0000,0.22147
2663,-0.097134,0.450542,89.6293,-0.000873,0,0.1333,0.22144
2664,-0.090159,0.418443,45.2630,-0.000320,0,0.7436,0.22141
2665,-0.088544,0.410748,29.7456,-0.000615,0,0.3333,0.22138
2666,-0.089256,0.411594,57.9934,-0.000776,0,0.4000,0.22135
2667,-0.093803,0.433501,55.8505,-0.000666,0,0.6667,0.22132
2668,-0.090072,0.417320,48.0402,-0.000500,0,0.6296,0.22129
2669,-0.094604,0.438347,68.2082,-0.000749,1,0.3077,0.22126
2670,-0.088973,0.411954,45.0839,-0.000205,0,0.7843,0.22123
2671,-0.089156,0.413881,43.3195,-0.000345,1,0.7143,0.22121
2672,-0.088934,0.412451,29.0799,-0.000272,0,0.8621,0.22118
2673,-0.085426,0.396102,34.6852,-0.000173,0,0.6122,0.22115
2674,-0.087773,0.406977,73.7565,-0.000580,0,0.6765,0.22112
2675,-0.089162,0.414154,71.5749,-0.000680,1,0.3333,0.22109
2676,-0.090524,0.421962,65.6947,-0.000408,1,0.4694,0.22106
2677,-0.093774,0.431380,35.8292,-0.000818,1,0.3333,0.22103
2678,-0.091253,0.423831,73.3018,-0.000547,1,0.2500,0.22100
2679,-0.089480,0.415696,35.3922,-0.000242,1,0.6667,0.22097
2680,-0.089063,0.413885,96.8527,-0.000691,0,0.6512,0.22094
2681,-0.090440,0.421525,95.3788,-0.000576,0,0.3864,0.22091
2682,-0.091605,0.427380,81.9890,-0.000631,0,0.5000,0.22088
2683,-0.091078,0.423038,108.7425,-0.000591,0,0.2245,0.22085
2684,-0.094061,0.438273,32.2974,-0.000580,0,0.5385,0.22082
2685,-0.088852,0.411371,93.5268,-0.000624,0,0.5588,0.22079
2686,-0.088529,0.411576,57.2597,-0.000364,0,0.4762,0.22076
2687,-0.089109,0.413861,101.3974,-0.000706,0,0.2500,0.22073
2688,-0.092021,0.426729,59.0602,-0.000492,0,0.6176,0.22070
2689,-0.092470,0.430749,56.1295,-0.000493,1,0.5357,0.22067
2690,-0.087532,0.406277,72.9740,-0.000761,0,0.2593,0.22064
2691,-0.091574,0.425238,101.8475,-0.000497,0,0.4375,0.22062
2692,-0.084727,0.393899,25.6047,-0.000287,0,0.7083,0.22059
2693,-0.091484,0.425796,56.0954,-0.000557,0,0.6552,0.22056
2694,-0.086622,0.404722,86.2340,-0.000765,0,0.3571,0.22053
2695,-0.089587,0.417982,83.4671,-0.000821,0,0.4138,0.22050
2696,-0.089662,0.416909,51.5893,-0.000531,0,0.6667,0.22047
2697,-0.090246,0.420750,51.7564,-0.000230,0,0.4776,0.22044
2698,-0.094266,0.437456,59.6705,-0.000369,1,0.7778,0.22041
2699,-0.083983,0.393828,48.2885,-0.000490,1,0.6667,0.22038
2700,-0.089712,0.416841,60.2073,-0.000592,0,0.5862,0.22035
2701,-0.085306,0.398656,74.3982,-0.000581,0,0.6176,0.22032
2702,-0.091608,0.423671,24.6071,-0.000593,1,0.4545,0.22029
2703,-0.090451,0.420809,82.4951,-0.000500,0,0.5102,0.22026
2704,-0.091077,0.422066,53.8233,-0.000730,0,0.5500,0.22023
2705,-0.091032,0.425594,75.8937,-0.000474,0,0.7234,0.22020
2706,-0.086884,0.405153,40.1326,-0.000713,1,0.4667,0.22017
2707,-0.089065,0.416583,83.9886,-0.000330,0,0.5397,0.22014
2708,-0.092009,0.430726,55.4468,-0.000470,1,0.7647,0.22011
2709,-0.091081,0.425590,54.9590,-0.000297,0,0.4468,0.22008
2710,-0.083560,0.392962,75.5974,-0.000825,1,0.2857,0.22006
2711,-0.090416,0.421336,32.4373,-0.000330,0,0.7826,0.22003
2712,-0.093991,0.438859,69.5334,-0.000639,0,0.4615,0.22000
2713,-0.089751,0.423277,39.3843,-0.000889,0,0.4167,0.21997
2714,-0.092635,0.430446,100.1955,-0.000712,0,0.3684,0.21994
2715,-0.086602,0.405421,52.0379,-0.000378,0,0.8718,0.21991
2716,-0.092649,0.433905,36.3371,-0.000429,0,0.6190,0.21988
2717,-0.094061,0.439563,63.8975,-0.000460,0,0.5385,0.21985
2718,-0.091557,0.424867,32.8305,-0.000340,0,0.8333,0.21982
2719,-0.083591,0.388830,32.1855,-0.000650,1,0.2667,0.21979
2720,-0.092344,0.430848,26.0634,-0.000200,1,0.9412,0.21976
2721,-0.082416,0.386660,67.7193,-0.000738,1,0.5357,0.21973
2722,-0.089451,0.417937,28.5195,-0.000671,1,0.4615,0.21970
2723,-0.087579,0.409691,69.1056,-0.000320,0,0.5614,0.21967
2724,-0.090479,0.421869,38.5839,-0.000327,1,0.7000,0.21964
2725,-0.093092,0.434019,98.9762,-0.000317,0,0.3457,0.21961
2726,-0.090940,0.423806,21.2434,-0.000190,0,0.7667,0.21958
2727,-0.090883,0.424917,95.0553,-0.000740,0,0.4884,0.21955
2728,-0.089240,0.416267,37.4745,-0.000254,1,0.8250,0.21952
2729,-0.085422,0.399457,55.0193,-0.000366,0,0.8158,0.21949
2730,-0.089731,0.420165,50.8017,-0.000330,1,0.6429,0.21946
2731,-0.089571,0.418866,53.1397,-0.000277,1,0.5918,0.21944
2732,-0.084059,0.394940,65.1675,-0.000612,0,0.4667,0.21941
2733,-0.084424,0.394743,45.3401,-0.000655,0,0.5909,0.21938
2734,-0.088204,0.413400,68.7565,-0.000500,0,0.6471,0.21935
2735,-0.087234,0.407738,44.3417,-0.000434,0,0.8387,0.21932
2736,-0.085957,0.400838,54.7001,-0.000311,1,0.5000,0.21929
2737,-0.091953,0.429508,43.3347,-0.000390,1,0.5625,0.21926
2738,-0.087981,0.411885,32.4712,-0.000548,1,0.4286,0.21923
2739,-0.087633,0.411215,106.6278,-0.000883,0,0.5000,0.21920
2740,-0.087544,0.409353,79.9998,-0.000552,0,0.3659,0.21917
2741,-0.092287,0.431968,43.9902,-0.000349,0,0.7500,0.21914
2742,-0.085480,0.402158,31.3918,-0.000580,0,0.4118,0.21911
2743,-0.088850,0.416774,39.9918,-0.000250,1,0.8571,0.21908
2744,-0.088001,0.410789,50.0289,-0.000438,0,0.5938,0.21905
2745,-0.093300,0.436853,103.6802,-0.000616,0,0.4783,0.21902
2746,-0.086309,0.405872,69.1525,-0.000433,0,0.6744,0.21899
2747,-0.090838,0.425465,72.0370,-0.000586,0,0.4688,0.21896
2748,-0.092945,0.433651,58.9723,-0.000401,0,0.5750,0.21893
2749,-0.087819,0.412140,56.8824,-0.000285,0,0.8333,0.21890
2750,-0.085433,0.401184,73.1575,-0.000551,0,0.7692,0.21887
2751,-0.082334,0.386324,50.5865,-0.000514,0,0.6800,0.21885
2752,-0.091667,0.427821,27.2416,-0.000422,1,0.6111,0.21882
2753,-0.094764,0.443251,83.4993,-0.000733,0,0.6667,0.21879
2754,-0.082354,0.387970,38.0651,-0.000362,0,0.7407,0.21876
2755,-0.086381,0.406382,91.7174,-0.000432,0,0.6066,0.21873
2756,-0.084520,0.398897,55.9338,-0.000316,0,0.6296,0.21870
2757,-0.089368,0.417563,64.0220,-0.000469,0,0.6098,0.21867
2758,-0.091082,0.427455,55.3657,-0.000394,0,0.7838,0.21864
2759,-0.078896,0.370378,36.6327,-0.000414,0,0.6667,0.21861
2760,-0.093359,0.439311,16.1980,-0.000170,0,0.8400,0.21858
2761,-0.082972,0.390868,42.1428,-0.000290,1,0.3721,0.21855
2762,-0.074867,0.354880,47.6120,-0.000418,0,0.6667,0.21852
2763,-0.082124,0.388003,86.0081,-0.000485,0,0.6000,0.21849
2764,-0.090695,0.428348,58.3629,-0.000715,0,0.3333,0.21846
2765,-0.088572,0.416537,37.4967,-0.000300,0,0.7812,0.21843
2766,-0.090063,0.421016,51.4258,-0.000516,0,0.7333,0.21840
2767,-0.088724,0.416640,37.0225,-0.000290,0,0.8750,0.21837
2768,-0.083770,0.395585,129.1415,-0.000548,0,0.2542,0.21834
2769,-0.086436,0.407551,57.3572,-0.000473,0,0.7879,0.21831
2770,-0.085427,0.402295,55.1933,-0.000406,0,0.3902,0.21829
2771,-0.091258,0.429979,24.9741,-0.000310,0,0.6500,0.21826
2772,-0.087990,0.413480,64.9341,-0.000588,1,0.5588,0.21823
2773,-0.095153,0.446578,46.0138,-0.000275,1,0.5556,0.21820
2774,-0.088146,0.413684,87.2156,-0.000568,0,0.5333,0.21817
2775,-0.088805,0.419012,56.4499,-0.000270,0,0.6111,0.21814
2776,-0.089321,0.419963,86.7611,-0.000497,0,0.4792,0.21811
2777,-0.084861,0.398519,101.0285,-0.000659,0,0.2955,0.21808
2778,-0.089975,0.422083,43.5897,-0.000408,0,0.2941,0.21805
2779,-0.087965,0.413372,67.8732,-0.000657,1,0.4828,0.21802
2780,-0.088734,0.417813,45.8571,-0.000428,0,0.3750,0.21799
2781,-0.085479,0.401111,39.7549,-0.000276,0,0.8750,0.21796
2782,-0.085885,0.404479,41.8810,-0.000515,1,0.6250,0.21793
2783,-0.088630,0.416699,63.2280,-0.000542,1,0.6667,0.21790
2784,-0.088498,0.416372,80.3201,-0.000506,0,0.4043,0.21787
2785,-0.085409,0.401397,99.5270,-0.000552,0,0.5893,0.21784
2786,-0.095231,0.448190,86.6973,-0.000721,0,0.4412,0.21781
2787,-0.083348,0.393831,66.1589,-0.000575,0,0.6562,0.21778
2788,-0.086444,0.407483,120.1218,-0.000466,0,0.3333,0.21775
2789,-0.091683,0.430989,76.5094,-0.000481,0,0.4082,0.21772
2790,-0.089352,0.421688,32.9980,-0.000477,1,0.4000,0.21769
2791,-0.084479,0.398559,67.4273,-0.000618,1,0.6071,0.21767
2792,-0.088509,0.415747,67.6216,-0.000455,0,0.5366,0.21764
2793,-0.081936,0.387675,37.4535,-0.000245,0,0.6977,0.21761
2794,-0.091230,0.429278,27.1210,-0.000509,1,0.5294,0.21758
2795,-0.083958,0.396499,35.5881,-0.000445,1,0.8077,0.21755
2796,-0.092441,0.435828,70.8473,-0.000366,0,0.8519,0.21752
2797,-0.089060,0.420076,49.3406,-0.000444,1,0.7429,0.21749
2798,-0.077358,0.366631,62.3683,-0.000669,0,0.6154,0.21746
2799,-0.085146,0.402126,83.3845,-0.000305,1,0.5932,0.21743
2800,-0.086517,0.406941,54.9978,-0.000789,0,0.2105,0.21740
2801,-0.088131,0.418605,56.1873,-0.000549,1,0.5185,0.21737
2802,-0.084949,0.401614,83.7128,-0.000520,0,0.4286,0.21734
2803,-0.084581,0.400743,86.8902,-0.000399,0,0.4912,0.21731
2804,-0.081777,0.385127,75.5116,-0.000598,0,0.5946,0.21728
2805,-0.085344,0.401669,71.1885,-0.000564,0,0.4722,0.21725
2806,-0.089271,0.421251,97.6080,-0.000430,0,0.4528,0.21722
2807,-0.091732,0.432564,36.8138,-0.000509,1,0.5000,0.21719
2808,-0.085099,0.399776,81.6395,-0.000596,0,0.5128,0.21716
2809,-0.090249,0.426579,62.9757,-0.000315,0,0.7400,0.21713
2810,-0.090875,0.428829,55.4343,-0.000575,1,0.6552,0.21710
2811,-0.097058,0.457174,11.4695,-0.000206,0,1.0000,0.21708
2812,-0.088238,0.416654,72.3483,-0.000274,0,0.6622,0.21705
2813,-0.084854,0.400780,35.0833,-0.000181,0,0.7292,0.21702
2814,-0.085471,0.402153,63.7592,-0.000686,0,0.4545,0.21699
2815,-0.092016,0.434865,64.9651,-0.000345,0,0.6383,0.21696
2816,-0.086638,0.409578,80.3196,-0.000322,1,0.6618,0.21693
2817,-0.088782,0.419107,98.9954,-0.000535,0,0.6111,0.21690
2818,-0.087027,0.411324,45.3593,-0.000506,1,0.3333,0.21687
2819,-0.088542,0.419208,28.0507,-0.000377,0,0.7778,0.21684
2820,-0.092208,0.435370,61.3496,-0.000335,0,0.5306,0.21681
2821,-0.090762,0.427445,47.0002,-0.000249,1,0.6471,0.21678
2822,-0.091069,0.429864,31.4284,-0.000369,0,0.5000,0.21675
2823,-0.086605,0.409003,33.1085,-0.000207,0,0.8222,0.21672
2824,-0.094034,0.442278,52.5102,-0.000578,1,0.4783,0.21669
2825,-0.089782,0.421803,73.0538,-0.000497,0,0.6829,0.21666
2826,-0.085803,0.409532,53.1460,-0.000591,0,0.4167,0.21663
2827,-0.079706,0.378378,80.7400,-0.000533,0,0.5128,0.21660
2828,-0.084199,0.398337,42.4729,-0.000320,0,0.6316,0.21657
2829,-0.088435,0.418527,62.0405,-0.000429,0,0.6429,0.21654
2830,-0.085653,0.406108,96.9860,-0.000420,0,0.4219,0.21652
2831,-0.086819,0.410179,60.4555,-0.000894,0,0.4211,0.21649
2832,-0.091358,0.429573,20.7516,-0.000772,1,0.6250,0.21646
2833,-0.086235,0.408729,90.2853,-0.000528,0,0.4167,0.21643
2834,-0.085392,0.405286,63.5766,-0.000540,0,0.6667,0.21640
2835,-0.091093,0.431211,56.5651,-0.000455,0,0.8125,0.21637
2836,-0.098686,0.463474,38.6471,-0.000862,0,0.3077,0.21634
2837,-0.094665,0.447936,49.4275,-0.000611,0,0.7619,0.21631
2838,-0.084093,0.399522,66.3876,-0.000430,0,0.5676,0.21628
2839,-0.090675,0.429512,51.1376,-0.000384,0,0.5429,0.21625
2840,-0.087832,0.415389,58.9131,-0.000390,0,0.6444,0.21622
2841,-0.083561,0.397160,57.4544,-0.000646,0,0.4815,0.21619
2842,-0.088162,0.417107,79.3001,-0.000763,0,0.3333,0.21616
2843,-0.084830,0.402139,59.1795,-0.000338,0,0.5179,0.21613
2844,-0.085930,0.407907,58.2450,-0.000522,0,0.4815,0.21610
2845,-0.085186,0.404529,71.7454,-0.000654,0,0.5143,0.21607
2846,-0.087449,0.416014,27.5160,-0.000283,0,0.9200,0.21604
2847,-0.086413,0.410619,86.1907,-0.000426,0,0.4426,0.21601
2848,-0.090161,0.426475,58.6734,-0.000416,1,0.5238,0.21598
2849,-0.086669,0.412056,84.1524,-0.000362,0,0.6212,0.21595
2850,-0.088895,0.421544,65.0904,-0.000468,1,0.5385,0.21593
2851,-0.082122,0.391852,20.9984,-0.000199,0,0.8800,0.21590
2852,-0.087682,0.416072,69.0829,-0.000429,1,0.3208,0.21587
2853,-0.089949,0.426224,112.9534,-0.000623,0,0.3774,0.21584
2854,-0.085649,0.405880,49.0146,-0.000380,0,0.4750,0.21581
2855,-0.086315,0.410123,38.7101,-0.000233,0,0.8696,0.21578
2856,-0.092015,0.435880,76.3683,-0.000571,0,0.5429,0.21575
2857,-0.091751,0.435718,58.7272,-0.000347,1,0.4500,0.21572
2858,-0.089736,0.426370,32.5388,-0.000578,0,0.7647,0.21569
2859,-0.088458,0.420235,66.6411,-0.000277,0,0.5484,0.21566
2860,-0.088928,0.422115,53.3050,-0.000479,1,0.7353,0.21563
2861,-0.087627,0.415929,80.2703,-0.000512,0,0.3415,0.21560
2862,-0.087425,0.415123,30.4062,-0.000231,0,0.6667,0.21557
2863,-0.088130,0.416464,46.1342,-0.000324,0,0.6429,0.21554
2864,-0.081047,0.385114,32.5475,-0.000519,0,0.5556,0.21551
2865,-0.088825,0.421584,56.1144,-0.000725,1,0.3913,0.21548
2866,-0.088190,0.419567,62.7016,-0.000383,0,0.4667,0.21545
2867,-0.089043,0.422445,91.1209,-0.000965,0,0.4667,0.21542
2868,-0.089655,0.425276,65.3033,-0.000660,0,0.6333,0.21539
2869,-0.094801,0.448504,51.6333,-0.000357,0,0.7073,0.21536
2870,-0.091014,0.432698,51.9482,-0.000318,0,0.8250,0.21533
2871,-0.087048,0.414772,65.4318,-0.000278,1,0.5588,0.21531
2872,-0.082251,0.392768,134.7665,-0.000621,0,0.3898,0.21528
2873,-0.088621,0.420716,120.4111,-0.000550,0,0.3226,0.21525
2874,-0.089460,0.426105,51.4638,-0.000322,0,0.6744,0.21522
2875,-0.085440,0.409001,22.1180,-0.000264,1,0.3636,0.21519
2876,-0.084663,0.406195,64.3118,-0.000693,1,0.3750,0.21516
2877,-0.090923,0.433568,54.3205,-0.000316,0,0.7647,0.21513
2878,-0.088033,0.419793,55.7411,-0.000285,0,0.6531,0.21510
2879,-0.085855,0.410244,50.7266,-0.000179,0,0.8676,0.21507
2880,-0.087729,0.415761,109.5795,-0.000664,0,0.2553,0.21504
2881,-0.088728,0.421107,31.1230,-0.000441,0,0.7619,0.21501
2882,-0.085257,0.407000,28.0148,-0.000406,0,0.8000,0.21498
2883,-0.087694,0.418372,73.7265,-0.000390,0,0.5273,0.21495
2884,-0.087354,0.415909,73.0194,-0.000561,1,0.5366,0.21492
2885,-0.085802,0.408299,53.6546,-0.000509,1,0.5000,0.21489
2886,-0.087938,0.418970,42.3239,-0.000240,0,0.8958,0.21486
2887,-0.088881,0.422934,54.1588,-0.000389,0,0.5000,0.21483
2888,-0.082265,0.391005,83.1351,-0.000470,0,0.7308,0.21480
2889,-0.090017,0.428326,56.3300,-0.000498,0,0.6129,0.21477
2890,-0.087502,0.416452,39.0376,-0.000663,0,0.5500,0.21475
2891,-0.088129,0.420052,55.8737,-0.000545,0,0.6207,0.21472
2892,-0.090237,0.428977,82.3232,-0.000619,0,0.4750,0.21469
2893,-0.089778,0.429838,47.7897,-0.000726,0,0.4737,0.21466
2894,-0.090257,0.430380,66.6184,-0.000370,0,0.4468,0.21463
2895,-0.085639,0.407539,65.6525,-0.000518,0,0.6111,0.21460
2896,-0.089401,0.425826,51.4707,-0.000446,0,0.8529,0.21457
2897,-0.085115,0.406292,70.0860,-0.000350,0,0.7308,0.21454
2898,-0.084342,0.401658,62.7855,-0.000332,0,0.6275,0.21451
2899,-0.090915,0.435116,50.9271,-0.000487,1,0.5484,0.21448
2900,-0.074765,0.359387,15.1539,-0.000207,0,0.5882,0.21445
2901,-0.092483,0.438474,39.2381,-0.000233,0,0.5455,0.21442
2902,-0.088561,0.421678,69.7496,-0.000388,0,0.2500,0.21439
2903,-0.084048,0.401133,84.5056,-0.000316,0,0.5732,0.21436
2904,-0.092785,0.442446,75.1369,-0.000449,0,0.5610,0.21433
2905,-0.088476,0.420228,72.5127,-0.000440,0,0.7647,0.21430
2906,-0.090421,0.431276,43.6245,-0.000496,0,0.7037,0.21427
2907,-0.086014,0.411088,99.9405,-0.000591,0,0.3684,0.21424
2908,-0.087209,0.416566,53.7898,-0.000341,0,0.3421,0.21421
2909,-0.090523,0.431949,60.8165,-0.000306,0,0.4902,0.21418
2910,-0.092105,0.438136,44.3994,-0.000525,0,0.5600,0.21415
2911,-0.087881,0.419864,39.7720,-0.000317,0,0.8537,0.21413
2912,-0.086737,0.412698,43.0790,-0.000511,0,0.8077,0.21410
2913,-0.084639,0.405049,49.5993,-0.000534,0,0.6400,0.21407
2914,-0.084822,0.405696,57.1865,-0.000325,1,0.5116,0.21404
2915,-0.086411,0.412422,54.0726,-0.000686,0,0.5714,0.21401
2916,-0.095418,0.454309,43.5721,-0.000406,0,0.6897,0.21398
2917,-0.094552,0.449924,51.4316,-0.000308,0,0.3800,0.21395
2918,-0.086327,0.412063,44.1088,-0.000321,0,0.5714,0.21392
2919,-0.081572,0.390985,41.0115,-0.000342,0,0.6774,0.21389
2920,-0.086495,0.414088,38.8672,-0.000327,1,0.5714,0.21386
2921,-0.086516,0.414542,60.9218,-0.000203,0,0.8118,0.21383
2922,-0.089804,0.429127,96.0638,-0.000542,0,0.5263,0.21380
2923,-0.089385,0.427945,39.8057,-0.000301,1,0.6471,0.21377
2924,-0.087737,0.418113,46.6710,-0.000651,0,0.7143,0.21374
2925,-0.086885,0.415294,76.7202,-0.000664,0,0.3714,0.21371
2926,-0.087539,0.417648,56.2138,-0.000445,1,0.4595,0.21368
2927,-0.088514,0.423084,89.3290,-0.000374,0,0.2817,0.21365
2928,-0.088726,0.423936,53.0760,-0.000255,0,0.6271,0.21362
2929,-0.083682,0.401668,94.4904,-0.000656,0,0.1951,0.21359
2930,-0.078791,0.378832,89.1562,-0.000880,0,0.5000,0.21357
2931,-0.092765,0.442700,117.5022,-0.000713,0,0.2889,0.21354
2932,-0.089293,0.426735,75.9733,-0.000355,0,0.7797,0.21351
2933,-0.082542,0.394945,28.1391,-0.000220,0,0.3611,0.21348
2934,-0.086840,0.418791,75.6542,-0.000781,0,0.4000,0.21345
2935,-0.080558,0.387957,34.0785,-0.000213,0,0.9333,0.21342
2936,-0.084402,0.406213,82.5737,-0.000680,0,0.4286,0.21339
2937,-0.088246,0.422682,81.4665,-0.000288,0,0.4321,0.21336
2938,-0.089452,0.428469,44.1804,-0.000323,0,0.8333,0.21333
2939,-0.089362,0.427242,72.6489,-0.000610,0,0.5625,0.21330
2940,-0.085398,0.407711,51.4913,-0.000214,0,0.6393,0.21327
2941,-0.086010,0.413716,46.5159,-0.000707,1,0.4211,0.21324
2942,-0.088354,0.422611,67.8728,-0.000307,1,0.6038,0.21321
2943,-0.086319,0.411851,42.3021,-0.000438,0,0.6774,0.21318
2944,-0.086526,0.415040,38.1682,-0.000364,0,0.6857,0.21315
2945,-0.086713,0.415121,84.0774,-0.000760,0,0.5312,0.21312
2946,-0.084985,0.406503,83.4163,-0.000518,0,0.5102,0.21309
2947,-0.087409,0.419621,91.0939,-0.000633,0,0.5500,0.21306
2948,-0.090954,0.436117,40.3506,-0.000883,1,0.3846,0.21303
2949,-0.090118,0.431097,46.1483,-0.000566,0,0.5000,0.21300
2950,-0.085663,0.410345,40.4407,-0.000204,0,0.8462,0.21297
2951,-0.087556,0.418784,49.9963,-0.000415,1,0.6667,0.21295
2952,-0.084984,0.409241,71.0969,-0.000338,0,0.7049,0.21292
2953,-0.087440,0.419756,35.5518,-0.000300,0,0.7353,0.21289
2954,-0.082341,0.396814,82.5838,-0.000436,0,0.2745,0.21286
2955,-0.083449,0.400564,41.6853,-0.000725,0,0.6471,0.21283
2956,-0.082721,0.398854,51.0817,-0.000263,1,0.5417,0.21280
2957,-0.086188,0.414880,57.0903,-0.000416,1,0.6818,0.21277
2958,-0.088782,0.424879,55.5964,-0.000336,0,0.6939,0.21274
2959,-0.079212,0.385260,47.0812,-0.000410,1,0.7576,0.21271
2960,-0.078927,0.379915,57.3295,-0.000315,0,0.4419,0.21268
2961,-0.080529,0.386234,52.0239,-0.000334,0,0.5750,0.21265
2962,-0.085608,0.412473,31.8606,-0.000205,0,0.8750,0.21262
2963,-0.083989,0.404966,80.0400,-0.000429,0,0.6154,0.21259
2964,-0.079140,0.381304,88.4022,-0.000935,0,0.3462,0.21256
2965,-0.083155,0.400589,35.2265,-0.000308,0,0.8125,0.21253
2966,-0.084284,0.404441,88.7415,-0.000841,0,0.2759,0.21250
2967,-0.084958,0.408874,78.8915,-0.000548,0,0.5833,0.21247
2968,-0.087638,0.420712,65.8708,-0.000573,0,0.6061,0.21244
2969,-0.080770,0.388523,32.5544,-0.000267,0,0.5714,0.21241
2970,-0.082406,0.396894,67.8600,-0.000529,0,0.4412,0.21238
2971,-0.080154,0.388282,74.1813,-0.000820,0,0.3333,0.21236
2972,-0.085370,0.410055,61.9401,-0.000570,1,0.4242,0.21233
2973,-0.084799,0.407542,42.6758,-0.000294,1,0.5750,0.21230
2974,-0.087157,0.418230,91.8200,-0.000439,0,0.3934,0.21227
2975,-0.085361,0.411088,68.9328,-0.000450,0,0.7317,0.21224
2976,-0.084148,0.404641,74.2039,-0.000380,0,0.3774,0.21221
2977,-0.077624,0.374730,58.4083,-0.000748,0,0.4545,0.21218
2978,-0.088820,0.428252,66.8791,-0.000443,0,0.6750,0.21215
2979,-0.084439,0.407782,48.9532,-0.000564,0,0.6957,0.21212
2980,-0.090676,0.434957,53.0485,-0.000499,0,0.3636,0.21209
2981,-0.084237,0.406564,62.4646,-0.000349,0,0.6724,0.21206
2982,-0.074705,0.361942,36.6828,-0.000360,0,0.7500,0.21203
2983,-0.083896,0.405198,80.3525,-0.000483,0,0.2791,0.21200
2984,-0.086391,0.417604,59.3060,-0.000718,0,0.3810,0.21197
2985,-0.086631,0.416991,47.4590,-0.000252,0,0.3333,0.21194
2986,-0.079775,0.386129,64.4859,-0.000295,0,0.4038,0.21191
