episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
247,-0.154167,0.639609,101.6974,-0.154181,0,0.3250,0.29271
248,-0.160295,0.670224,83.8636,-0.128075,0,0.4048,0.29268
249,-0.153159,0.639824,94.9980,-0.148450,0,0.2308,0.29265
250,-0.148895,0.676588,81.5222,-0.146234,0,0.3429,0.29262
251,-0.168630,0.690212,51.8126,-0.092516,0,0.4722,0.29260
252,-0.160711,0.665299,46.5303,-0.103874,1,0.2759,0.29257
253,-0.145823,0.637563,32.0963,-0.077779,0,0.5556,0.29254
254,-0.145902,0.644177,41.6996,-0.075187,0,0.7297,0.29251
255,-0.155304,0.645504,37.7579,-0.090497,0,0.6786,0.29248
256,-0.162044,0.665888,50.0156,-0.100162,0,0.4194,0.29245
257,-0.158431,0.656840,60.5690,-0.082444,0,0.5510,0.29242
258,-0.168215,0.671570,65.3328,-0.090503,0,0.3265,0.29239
259,-0.166821,0.686528,36.0395,-0.068728,0,0.3429,0.29236
260,-0.162897,0.680458,46.4248,-0.109094,0,0.2222,0.29233
261,-0.170897,0.680357,66.7334,-0.142989,1,0.1786,0.29230
262,-0.159536,0.662750,52.8731,-0.106948,0,0.4194,0.29227
263,-0.156422,0.647034,102.2360,-0.149806,0,0.3488,0.29224
264,-0.153592,0.653230,101.4194,-0.142206,0,0.3696,0.29221
265,-0.168225,0.689422,73.8809,-0.113755,0,0.5238,0.29218
266,-0.148711,0.647284,26.5636,-0.088570,0,0.8000,0.29215
267,-0.166710,0.673001,61.3425,-0.102651,0,0.6250,0.29212
268,-0.146334,0.655102,29.3458,-0.066931,1,0.3793,0.29209
269,-0.156602,0.650523,94.2293,-0.144384,0,0.2439,0.29206
270,-0.156788,0.668219,39.2851,-0.111493,0,0.5455,0.29203
271,-0.158622,0.646491,53.2292,-0.108010,0,0.4667,0.29201
272,-0.166370,0.683059,35.0979,-0.092833,1,0.3333,0.29198
273,-0.155654,0.660484,63.1403,-0.112474,0,0.5000,0.29195
274,-0.155400,0.662906,46.6699,-0.092126,0,0.4242,0.29192
275,-0.159037,0.671108,42.7473,-0.096010,0,0.5862,0.29189
276,-0.172151,0.698546,60.6049,-0.112082,0,0.3429,0.29186
277,-0.166486,0.679193,68.2119,-0.135057,0,0.5484,0.29183
278,-0.145610,0.619777,56.7572,-0.121736,1,0.3667,0.29180
279,-0.149835,0.625893,45.6502,-0.162714,0,0.2941,0.29177
280,-0.166885,0.683016,77.1663,-0.110432,0,0.3864,0.29174
281,-0.157814,0.669500,54.9763,-0.118803,0,0.5667,0.29171
282,-0.153456,0.659150,58.1241,-0.147631,0,0.3750,0.29168
283,-0.155627,0.660006,60.6928,-0.102022,0,0.4054,0.29165
284,-0.163485,0.666954,60.0081,-0.074032,0,0.3704,0.29162
285,-0.155700,0.642493,30.6525,-0.077114,0,0.5385,0.29159
286,-0.148863,0.657045,46.0166,-0.119383,0,0.5417,0.29156
287,-0.155679,0.645860,66.5631,-0.130738,0,0.3548,0.29153
288,-0.159889,0.652404,94.2794,-0.102129,0,0.4127,0.29150
289,-0.166091,0.671171,37.8177,-0.085194,0,0.5172,0.29147
290,-0.156337,0.672752,40.0586,-0.101654,0,0.5600,0.29145
291,-0.166123,0.674923,50.2384,-0.100688,0,0.5312,0.29142
292,-0.160937,0.653439,86.6099,-0.113341,0,0.3673,0.29139
293,-0.168932,0.663160,71.6104,-0.142385,0,0.2581,0.29136
294,-0.157774,0.684662,52.0306,-0.094773,0,0.5556,0.29133
295,-0.163271,0.647907,100.6071,-0.171233,0,0.2286,0.29130
296,-0.148831,0.638734,92.1293,-0.151247,1,0.3947,0.29127
297,-0.168730,0.672948,58.5253,-0.158024,1,0.3182,0.29124
298,-0.157358,0.646834,56.2846,-0.106122,0,0.4706,0.29121
