episode,avg_loss,avg_H,avg_MCT,ep_reward,starved,srpt_agree,lambda_ent
945,-0.172360,0.717570,61.1466,-0.095108,0,0.2791,0.27212
946,-0.163707,0.702918,85.4136,-0.089349,0,0.3175,0.27209
947,-0.165747,0.695611,43.0910,-0.076535,0,0.5556,0.27206
948,-0.171268,0.699844,59.9870,-0.099105,0,0.3333,0.27203
949,-0.159319,0.680134,24.7983,-0.073998,0,0.5652,0.27200
950,-0.170313,0.716902,82.7977,-0.079639,0,0.3377,0.27197
951,-0.172623,0.719240,25.5143,-0.076402,1,0.6364,0.27195
952,-0.167092,0.699539,44.5774,-0.097670,1,0.3448,0.27192
953,-0.163344,0.703880,58.4843,-0.100218,0,0.4103,0.27189
954,-0.166027,0.703316,96.3063,-0.104725,0,0.2576,0.27186
955,-0.164244,0.692466,94.3520,-0.124012,0,0.2800,0.27183
956,-0.166238,0.700428,40.5525,-0.062484,0,0.5217,0.27180
957,-0.178597,0.732932,67.9909,-0.095246,0,0.2391,0.27177
958,-0.169341,0.705429,72.6387,-0.086152,0,0.3929,0.27174
959,-0.166674,0.697365,45.5131,-0.076939,0,0.5000,0.27171
960,-0.163850,0.686608,56.9813,-0.104514,0,0.2353,0.27168
961,-0.166519,0.702069,43.8691,-0.096892,0,0.6552,0.27165
962,-0.159826,0.694570,66.5841,-0.093416,0,0.4800,0.27162
963,-0.165692,0.696683,85.1791,-0.116928,0,0.4167,0.27159
964,-0.187494,0.763171,38.5732,-0.130618,0,0.5000,0.27156
965,-0.161106,0.686206,81.7037,-0.115736,0,0.4468,0.27153
966,-0.170305,0.709405,72.8677,-0.104649,0,0.3478,0.27150
967,-0.172814,0.711847,60.3484,-0.096549,1,0.2439,0.27147
968,-0.168598,0.711482,14.6552,-0.058806,0,0.6667,0.27144
969,-0.163262,0.693226,28.1346,-0.066639,0,0.3793,0.27141
970,-0.159152,0.676820,71.2207,-0.086436,0,0.3860,0.27138
971,-0.170668,0.714584,71.6167,-0.090036,0,0.4231,0.27136
972,-0.162731,0.695023,31.4968,-0.067044,1,0.3438,0.27133
973,-0.152605,0.677113,25.2442,-0.082264,1,0.5500,0.27130
974,-0.157682,0.673980,63.7246,-0.121486,1,0.3235,0.27127
975,-0.161919,0.679079,19.6937,-0.054499,1,0.6400,0.27124
976,-0.177910,0.732438,85.4743,-0.117274,0,0.4000,0.27121
977,-0.165704,0.690810,70.1332,-0.087575,0,0.4107,0.27118
978,-0.167907,0.710369,61.1386,-0.128859,0,0.3103,0.27115
979,-0.166149,0.698993,103.7880,-0.145711,0,0.3409,0.27112
980,-0.163004,0.687032,79.1084,-0.129636,0,0.2895,0.27109
981,-0.169501,0.711452,121.2037,-0.124230,0,0.3333,0.27106
982,-0.161390,0.687394,84.1560,-0.089397,0,0.2923,0.27103
983,-0.167393,0.704127,41.2488,-0.074903,0,0.4211,0.27100
984,-0.172448,0.712802,34.0943,-0.066020,0,0.4571,0.27097
985,-0.158685,0.665614,53.3302,-0.090920,1,0.3846,0.27094
986,-0.174818,0.717778,95.2709,-0.120003,0,0.2941,0.27091
987,-0.167535,0.716953,109.1870,-0.124038,0,0.4333,0.27088
988,-0.171553,0.727719,80.5444,-0.104213,0,0.2353,0.27085
989,-0.171148,0.711755,74.4127,-0.135622,0,0.2647,0.27082
990,-0.173168,0.711104,72.7725,-0.106733,1,0.2955,0.27080
991,-0.175846,0.738940,101.3895,-0.111985,0,0.2698,0.27077
992,-0.165281,0.702494,34.2824,-0.076513,0,0.6333,0.27074
993,-0.171041,0.713693,55.4960,-0.073670,1,0.4314,0.27071
994,-0.166332,0.706639,106.9801,-0.124964,1,0.3214,0.27068
995,-0.158186,0.658245,36.7701,-0.080333,1,0.5806,0.27065
996,-0.165911,0.696834,35.7155,-0.059876,0,0.6744,0.27062
997,-0.175064,0.736935,80.4947,-0.116114,0,0.3182,0.27059
998,-0.166260,0.704954,49.2205,-0.111724,1,0.3929,0.27056
999,-0.170227,0.716393,76.9908,-0.112218,0,0.3182,0.27053
1000,-0.165772,0.704239,50.6803,-0.063679,1,0.3750,0.27050
1001,-0.170739,0.726514,59.4338,-0.088835,0,0.3256,0.27047
1002,-0.172846,0.724019,39.5082,-0.076759,1,0.4118,0.27044
1003,-0.168196,0.716664,91.6390,-0.135629,0,0.3810,0.27041
1004,-0.165930,0.696647,81.3167,-0.128418,0,0.2750,0.27038
1005,-0.162506,0.699482,93.2838,-0.129599,0,0.3043,0.27035
1006,-0.168021,0.704715,57.2752,-0.103845,1,0.2857,0.27032
1007,-0.164631,0.707689,61.1943,-0.095329,1,0.2195,0.27029
1008,-0.176743,0.735903,57.7459,-0.103704,0,0.3784,0.27026
1009,-0.166686,0.695320,54.1450,-0.095337,0,0.3514,0.27023
1010,-0.171006,0.706447,66.8005,-0.088058,0,0.2400,0.27020
1011,-0.174253,0.722392,57.7494,-0.105932,0,0.5143,0.27018
1012,-0.174723,0.731730,76.1947,-0.122922,0,0.4103,0.27015
1013,-0.176827,0.734715,97.9021,-0.118987,0,0.3036,0.27012
1014,-0.172876,0.734009,68.6299,-0.085072,0,0.4386,0.27009
1015,-0.169499,0.729966,50.9065,-0.099972,0,0.5455,0.27006
1016,-0.173283,0.720994,52.6958,-0.098530,0,0.3611,0.27003
1017,-0.172774,0.725281,82.1178,-0.102695,0,0.2453,0.27000
1018,-0.165015,0.699334,62.8311,-0.092850,0,0.4000,0.26997
1019,-0.168244,0.712327,33.6490,-0.068562,0,0.6765,0.26994
1020,-0.166216,0.700996,31.4061,-0.067473,1,0.4194,0.26991
1021,-0.169223,0.712973,54.1979,-0.077406,0,0.6122,0.26988
1022,-0.158721,0.677106,60.6120,-0.071714,0,0.3390,0.26985
1023,-0.170463,0.708182,79.6052,-0.110175,0,0.2826,0.26982
1024,-0.162712,0.699451,36.9235,-0.082637,1,0.3103,0.26979
1025,-0.174716,0.723730,74.4338,-0.125218,0,0.4359,0.26976
1026,-0.165485,0.707076,41.4814,-0.074000,0,0.4211,0.26973
1027,-0.169788,0.704740,47.9205,-0.097176,0,0.5625,0.26970
1028,-0.162164,0.686276,61.9673,-0.094796,0,0.3023,0.26967
1029,-0.171220,0.701101,98.3791,-0.090554,0,0.1757,0.26964
1030,-0.169718,0.709533,32.5913,-0.075470,0,0.6552,0.26961
1031,-0.167707,0.704613,53.3260,-0.057133,1,0.4366,0.26959
1032,-0.170543,0.717318,86.3520,-0.183231,0,0.1071,0.26956
1033,-0.165433,0.700954,74.6068,-0.121693,1,0.3846,0.26953
1034,-0.171062,0.712822,27.1957,-0.068076,1,0.5926,0.26950
1035,-0.175228,0.732847,39.9462,-0.106422,0,0.5417,0.26947
1036,-0.166888,0.701590,127.6961,-0.111762,0,0.2025,0.26944
1037,-0.161376,0.700520,48.7939,-0.087253,0,0.5385,0.26941
1038,-0.171104,0.713472,77.2580,-0.087543,0,0.4697,0.26938
1039,-0.178249,0.748305,54.0759,-0.097689,1,0.5278,0.26935
1040,-0.169841,0.711870,46.1386,-0.083037,0,0.3611,0.26932
1041,-0.177317,0.727877,29.3632,-0.052984,0,0.6429,0.26929
1042,-0.171876,0.712749,47.2567,-0.111107,0,0.3846,0.26926
1043,-0.166560,0.700157,60.7304,-0.078256,0,0.4182,0.26923
1044,-0.166400,0.697404,76.5101,-0.127403,0,0.4474,0.26920
1045,-0.171497,0.711230,12.1411,-0.080738,0,0.7273,0.26917
1046,-0.169923,0.716484,61.9910,-0.099083,0,0.4000,0.26914
1047,-0.168165,0.705805,117.0143,-0.143542,1,0.2885,0.26911
1048,-0.171636,0.712752,59.6553,-0.087547,0,0.4565,0.26908
1049,-0.162911,0.693877,83.4357,-0.119995,1,0.3182,0.26905
1050,-0.166751,0.700680,70.1443,-0.088924,0,0.4630,0.26903
1051,-0.165183,0.701386,82.1219,-0.146408,1,0.4412,0.26900
1052,-0.166305,0.704991,25.0229,-0.047780,0,0.2432,0.26897
1053,-0.166367,0.703067,97.2918,-0.112119,1,0.3091,0.26894
1054,-0.153790,0.674899,12.0671,-0.050805,1,0.5000,0.26891
1055,-0.170574,0.721295,65.8660,-0.117670,1,0.3056,0.26888
1056,-0.166541,0.702598,77.7903,-0.100288,0,0.3800,0.26885
1057,-0.164914,0.693625,73.0956,-0.099748,1,0.4082,0.26882
1058,-0.176918,0.737629,73.8545,-0.080557,0,0.4688,0.26879
1059,-0.161308,0.692455,68.1285,-0.108339,0,0.3000,0.26876
1060,-0.169751,0.709368,125.2548,-0.121893,0,0.2676,0.26873
1061,-0.170516,0.725704,85.4101,-0.110532,0,0.2857,0.26870
1062,-0.168108,0.706935,70.7799,-0.119634,0,0.4054,0.26867
1063,-0.163373,0.701215,34.3423,-0.073789,0,0.7188,0.26864
1064,-0.169237,0.709191,34.9104,-0.095162,0,0.4583,0.26861
1065,-0.165763,0.709196,56.2772,-0.111056,0,0.3750,0.26858
1066,-0.167356,0.688790,25.5656,-0.056790,0,0.4516,0.26855
1067,-0.169675,0.712996,56.4743,-0.084670,1,0.2045,0.26852
1068,-0.156930,0.683128,64.9670,-0.136222,1,0.4483,0.26849
1069,-0.161942,0.682480,27.1938,-0.048236,0,0.7561,0.26846
1070,-0.166234,0.716907,55.4286,-0.086559,1,0.2619,0.26843
1071,-0.164328,0.702597,65.5839,-0.140442,0,0.3448,0.26841
1072,-0.170208,0.722371,125.6739,-0.132806,0,0.2903,0.26838
1073,-0.166662,0.712472,47.6905,-0.074101,1,0.2857,0.26835
1074,-0.172659,0.716690,75.9616,-0.097219,0,0.2857,0.26832
1075,-0.168888,0.716403,64.2104,-0.092833,0,0.4468,0.26829
1076,-0.160398,0.693078,77.7907,-0.108997,0,0.3043,0.26826
1077,-0.164617,0.695789,46.8023,-0.068322,1,0.4130,0.26823
1078,-0.168222,0.702187,89.9183,-0.098403,1,0.2419,0.26820
1079,-0.172932,0.719815,60.1556,-0.103924,1,0.5789,0.26817
1080,-0.167295,0.712423,57.9564,-0.074743,1,0.2778,0.26814
1081,-0.175070,0.717178,38.7711,-0.083484,0,0.6000,0.26811
1082,-0.168413,0.708596,49.4494,-0.086274,0,0.2703,0.26808
1083,-0.170667,0.712395,72.0703,-0.080372,0,0.1667,0.26805
1084,-0.169197,0.707669,101.2105,-0.121610,0,0.2545,0.26802
1085,-0.175760,0.733499,77.6738,-0.129469,0,0.5000,0.26799
1086,-0.165578,0.708647,47.9300,-0.076299,0,0.3023,0.26796
1087,-0.160215,0.687315,90.0214,-0.091185,0,0.4444,0.26793
1088,-0.162203,0.705737,58.0783,-0.096773,0,0.2895,0.26790
1089,-0.168138,0.698878,68.4202,-0.113519,0,0.3333,0.26787
1090,-0.168184,0.711630,71.1870,-0.106762,1,0.5333,0.26784
1091,-0.165807,0.691734,44.1665,-0.080802,0,0.4722,0.26782
1092,-0.159456,0.689347,52.0167,-0.093769,0,0.5135,0.26779
1093,-0.167234,0.707506,80.8886,-0.091415,0,0.4032,0.26776
1094,-0.158055,0.685014,67.8005,-0.088465,0,0.4038,0.26773
1095,-0.170325,0.730173,56.0934,-0.075523,1,0.4286,0.26770
1096,-0.167242,0.700385,69.6614,-0.075308,0,0.2879,0.26767
1097,-0.173684,0.729006,62.3646,-0.106670,1,0.3514,0.26764
1098,-0.163706,0.721680,44.2087,-0.098821,0,0.4138,0.26761
1099,-0.167166,0.703116,70.9460,-0.084690,0,0.2143,0.26758
1100,-0.162599,0.697130,60.2629,-0.101955,0,0.2895,0.26755
1101,-0.159963,0.700168,38.5655,-0.063450,1,0.5581,0.26752
1102,-0.164922,0.707625,36.4961,-0.092557,0,0.6154,0.26749
1103,-0.170381,0.697916,91.3929,-0.171225,1,0.2121,0.26746
1104,-0.163899,0.699540,55.3954,-0.095609,1,0.1892,0.26743
1105,-0.168349,0.713030,27.1923,-0.102028,0,0.5882,0.26740
1106,-0.166077,0.701341,50.2764,-0.078256,0,0.3182,0.26737
1107,-0.179634,0.742037,79.9422,-0.131350,0,0.5000,0.26734
1108,-0.165818,0.700379,73.9492,-0.102439,0,0.4894,0.26731
1109,-0.161436,0.689233,74.0924,-0.108277,1,0.2273,0.26728
1110,-0.160977,0.674075,31.9105,-0.072191,0,0.7097,0.26726
1111,-0.163372,0.688772,50.3564,-0.095886,1,0.2727,0.26723
1112,-0.164906,0.702557,41.0736,-0.083298,1,0.5455,0.26720
1113,-0.160272,0.686931,49.4429,-0.108035,1,0.4828,0.26717
1114,-0.161496,0.694293,62.2043,-0.080510,0,0.3962,0.26714
1115,-0.163162,0.703619,45.3794,-0.069264,0,0.3696,0.26711
1116,-0.172108,0.711289,64.7602,-0.112716,0,0.2703,0.26708
1117,-0.164224,0.706192,55.1975,-0.081053,1,0.2500,0.26705
1118,-0.159668,0.686516,44.6391,-0.071150,0,0.3488,0.26702
1119,-0.161338,0.685276,77.7641,-0.088401,0,0.4667,0.26699
1120,-0.164559,0.699394,33.5254,-0.085129,0,0.4815,0.26696
1121,-0.166351,0.707115,39.2139,-0.067846,0,0.5500,0.26693
1122,-0.166689,0.706496,97.8218,-0.116845,1,0.1455,0.26690
1123,-0.172283,0.726672,71.1225,-0.102571,0,0.3111,0.26687
1124,-0.168973,0.703493,40.9475,-0.085806,0,0.5161,0.26684
1125,-0.165450,0.695775,16.3669,-0.041571,0,0.5000,0.26681
1126,-0.163016,0.695077,70.2292,-0.076109,0,0.2222,0.26678
1127,-0.159730,0.691023,77.4634,-0.099353,0,0.2353,0.26675
1128,-0.173030,0.734252,34.8858,-0.064142,1,0.4737,0.26672
1129,-0.165764,0.690931,34.8201,-0.051568,0,0.5400,0.26669
1130,-0.158096,0.670626,22.7185,-0.070242,0,0.7273,0.26666
1131,-0.164507,0.693020,93.7369,-0.108297,0,0.3621,0.26664
1132,-0.164624,0.694266,14.4531,-0.040144,0,0.5385,0.26661
1133,-0.170629,0.711508,55.4845,-0.079874,1,0.1778,0.26658
1134,-0.167864,0.709488,73.5635,-0.107308,0,0.1818,0.26655
1135,-0.165466,0.694565,71.2283,-0.089156,0,0.5789,0.26652
1136,-0.168513,0.716217,62.4876,-0.082100,1,0.3400,0.26649
1137,-0.167133,0.710476,64.5405,-0.101461,1,0.2619,0.26646
1138,-0.167624,0.714429,109.8651,-0.100610,0,0.3117,0.26643
1139,-0.165800,0.697990,66.3113,-0.084891,0,0.3208,0.26640
1140,-0.163526,0.699624,50.5511,-0.079991,0,0.5349,0.26637
1141,-0.160339,0.682678,43.3820,-0.072889,0,0.5366,0.26634
1142,-0.169075,0.709543,72.9019,-0.078710,0,0.3333,0.26631
1143,-0.170322,0.719120,56.8459,-0.098626,0,0.5000,0.26628
1144,-0.170865,0.710745,80.1262,-0.129841,0,0.3077,0.26625
1145,-0.155116,0.676269,55.3126,-0.076613,0,0.5000,0.26622
1146,-0.169477,0.719842,68.6244,-0.084959,0,0.4821,0.26619
1147,-0.165145,0.712466,73.9765,-0.099027,0,0.3878,0.26616
1148,-0.164423,0.703447,46.5908,-0.093583,0,0.3438,0.26613
1149,-0.164103,0.709135,58.6066,-0.096875,0,0.2308,0.26610
1150,-0.157983,0.689580,44.4695,-0.101250,0,0.5000,0.26608
1151,-0.164739,0.710603,79.6927,-0.077656,0,0.4744,0.26605
1152,-0.165248,0.705655,63.5693,-0.107320,0,0.4211,0.26602
1153,-0.175669,0.717561,34.5864,-0.076675,0,0.3667,0.26599
1154,-0.171443,0.716779,49.3205,-0.092778,0,0.3939,0.26596
1155,-0.165966,0.710126,54.0218,-0.075193,0,0.4808,0.26593
1156,-0.164440,0.699264,41.6086,-0.069306,0,0.4146,0.26590
1157,-0.169767,0.715287,53.0918,-0.090797,0,0.2632,0.26587
1158,-0.157566,0.671160,86.0235,-0.100500,1,0.1579,0.26584
1159,-0.171120,0.718929,83.0392,-0.113577,0,0.3333,0.26581
1160,-0.166284,0.707389,70.5126,-0.093382,0,0.2800,0.26578
1161,-0.166541,0.708983,93.8967,-0.118242,0,0.2885,0.26575
1162,-0.173197,0.730697,82.7640,-0.093854,1,0.1935,0.26572
1163,-0.168488,0.714874,58.2946,-0.079983,0,0.2500,0.26569
1164,-0.164700,0.700959,73.7585,-0.108967,0,0.2500,0.26566
1165,-0.178454,0.738775,99.4120,-0.105309,0,0.4179,0.26563
1166,-0.172633,0.736587,51.4599,-0.088122,0,0.2432,0.26560
1167,-0.168065,0.699887,27.6957,-0.060594,1,0.5806,0.26557
1168,-0.165892,0.712056,99.2816,-0.122727,0,0.2830,0.26554
1169,-0.160390,0.691535,72.7009,-0.111997,0,0.4524,0.26551
1170,-0.168584,0.720887,78.4107,-0.084070,0,0.4697,0.26548
1171,-0.160389,0.696117,97.1042,-0.097833,0,0.3239,0.26546
1172,-0.170323,0.723115,67.9662,-0.082059,0,0.2000,0.26543
1173,-0.167300,0.727345,55.0853,-0.096223,1,0.5000,0.26540
1174,-0.169539,0.723864,65.4546,-0.081825,0,0.3571,0.26537
1175,-0.164760,0.707562,46.3363,-0.066112,0,0.3191,0.26534
1176,-0.169815,0.715274,60.8220,-0.098786,0,0.5952,0.26531
1177,-0.168988,0.714909,71.7542,-0.082471,1,0.3115,0.26528
1178,-0.163974,0.697388,102.5032,-0.089542,0,0.3375,0.26525
1179,-0.165522,0.715884,94.6239,-0.127234,0,0.4286,0.26522
1180,-0.172696,0.726536,57.4339,-0.084849,1,0.4000,0.26519
1181,-0.170773,0.718947,38.0662,-0.074317,0,0.7500,0.26516
1182,-0.165026,0.709559,70.9214,-0.090324,0,0.2963,0.26513
1183,-0.178922,0.745493,67.3286,-0.107324,1,0.3415,0.26510
1184,-0.177159,0.750846,75.1409,-0.118884,0,0.3500,0.26507
1185,-0.164925,0.720910,86.6614,-0.118843,0,0.3043,0.26504
1186,-0.173348,0.737077,106.5063,-0.122420,0,0.4127,0.26501
1187,-0.172302,0.723002,51.8273,-0.079860,0,0.4783,0.26498
1188,-0.154796,0.679948,31.3541,-0.066219,0,0.5625,0.26495
1189,-0.172914,0.736463,46.1693,-0.061119,1,0.6780,0.26492
1190,-0.167771,0.715840,64.3023,-0.109916,1,0.4474,0.26489
1191,-0.175690,0.733382,49.6361,-0.079730,1,0.4048,0.26487
1192,-0.170698,0.713599,85.4263,-0.101284,0,0.3818,0.26484
1193,-0.164062,0.705932,83.0047,-0.122920,1,0.3556,0.26481
1194,-0.166343,0.709165,52.2146,-0.074849,0,0.5106,0.26478
1195,-0.168177,0.695815,45.0805,-0.094257,0,0.4839,0.26475
1196,-0.161357,0.691820,74.1597,-0.113390,0,0.3415,0.26472
1197,-0.173795,0.732987,29.0174,-0.062905,0,0.6364,0.26469
1198,-0.167338,0.711091,37.6487,-0.058572,0,0.4419,0.26466
1199,-0.173074,0.733261,63.4246,-0.086227,0,0.4902,0.26463
1200,-0.165582,0.699491,37.1635,-0.073472,1,0.3529,0.26460
1201,-0.169204,0.713766,54.6914,-0.097610,0,0.6389,0.26457
1202,-0.165788,0.707626,54.2772,-0.068286,0,0.3585,0.26454
1203,-0.169331,0.708869,61.3179,-0.087025,0,0.3830,0.26451
1204,-0.168065,0.719031,101.5045,-0.090686,0,0.3373,0.26448
1205,-0.172188,0.724491,72.7505,-0.102480,0,0.4167,0.26445
1206,-0.173375,0.729498,41.5814,-0.078864,0,0.4444,0.26442
1207,-0.162357,0.702569,85.8605,-0.080442,0,0.3590,0.26439
1208,-0.176160,0.740617,60.7229,-0.115331,0,0.4062,0.26436
1209,-0.167399,0.718374,61.5143,-0.116306,0,0.3030,0.26433
1210,-0.169833,0.724423,53.6516,-0.130087,0,0.2400,0.26431
1211,-0.169668,0.712584,28.4597,-0.062471,0,0.5161,0.26428
1212,-0.176515,0.732838,53.8647,-0.102518,0,0.4000,0.26425
1213,-0.168912,0.710340,48.1133,-0.068024,1,0.3922,0.26422
1214,-0.166871,0.700061,79.8343,-0.087950,0,0.3500,0.26419
1215,-0.172762,0.727628,56.8828,-0.108379,0,0.3030,0.26416
1216,-0.176156,0.745273,32.3324,-0.070921,0,0.4839,0.26413
1217,-0.167564,0.708204,53.5794,-0.105234,0,0.4062,0.26410
1218,-0.171073,0.727148,45.2286,-0.070456,0,0.3636,0.26407
1219,-0.170146,0.722005,75.5985,-0.096360,0,0.5273,0.26404
1220,-0.168864,0.717442,85.0799,-0.102092,0,0.2642,0.26401
1221,-0.167546,0.707635,61.8484,-0.087147,1,0.3191,0.26398
1222,-0.164688,0.693568,64.9558,-0.118878,0,0.1765,0.26395
1223,-0.167306,0.697259,62.6377,-0.083426,0,0.4151,0.26392
1224,-0.176038,0.742032,67.4408,-0.082554,0,0.5357,0.26389
1225,-0.165923,0.710940,52.8601,-0.071570,0,0.3469,0.26386
1226,-0.166358,0.724193,113.0150,-0.121719,0,0.3548,0.26383
1227,-0.173907,0.732919,84.5551,-0.136330,0,0.2895,0.26380
1228,-0.165737,0.702295,65.1007,-0.078575,0,0.3860,0.26377
1229,-0.168423,0.719615,94.0835,-0.091864,0,0.4225,0.26374
1230,-0.171478,0.725262,82.6598,-0.098510,0,0.5500,0.26371
1231,-0.164438,0.706737,57.6841,-0.090215,0,0.3333,0.26369
1232,-0.171198,0.718996,69.8660,-0.100359,1,0.4468,0.26366
1233,-0.171553,0.720916,70.7689,-0.104765,1,0.2500,0.26363
1234,-0.166308,0.711895,138.8823,-0.130882,0,0.3467,0.26360
1235,-0.170818,0.725682,105.4013,-0.099215,0,0.4684,0.26357
1236,-0.165898,0.710761,80.4621,-0.093265,0,0.2373,0.26354
1237,-0.173721,0.734936,36.9676,-0.064196,0,0.2632,0.26351
1238,-0.161483,0.694242,81.6810,-0.103846,0,0.2308,0.26348
1239,-0.175777,0.739819,45.4652,-0.091365,0,0.2812,0.26345
1240,-0.167168,0.696142,18.6085,-0.041711,0,0.6562,0.26342
1241,-0.163353,0.706579,68.3053,-0.095349,0,0.3958,0.26339
1242,-0.166381,0.697377,96.6985,-0.124991,0,0.5192,0.26336
1243,-0.169348,0.724492,34.3898,-0.068570,0,0.2424,0.26333
1244,-0.169526,0.716675,62.5401,-0.074199,1,0.4375,0.26330
1245,-0.165944,0.707116,92.5999,-0.116715,0,0.4737,0.26327
1246,-0.173697,0.737535,74.1536,-0.105660,0,0.2766,0.26324
1247,-0.159478,0.715050,36.5787,-0.095394,1,0.4800,0.26321
1248,-0.171741,0.735406,50.3344,-0.073966,0,0.4167,0.26318
1249,-0.168538,0.714953,48.8890,-0.082851,0,0.4474,0.26315
1250,-0.168322,0.715291,82.5346,-0.096105,0,0.3051,0.26312
1251,-0.167945,0.705434,69.7453,-0.077856,1,0.2333,0.26310
1252,-0.156465,0.673992,52.5190,-0.081937,0,0.3415,0.26307
1253,-0.164750,0.720262,36.3796,-0.071730,0,0.6286,0.26304
1254,-0.167502,0.723320,93.6256,-0.106061,0,0.3448,0.26301
1255,-0.175030,0.746464,69.3192,-0.088022,0,0.3208,0.26298
1256,-0.175844,0.734780,37.4618,-0.064485,1,0.5750,0.26295
1257,-0.173310,0.738559,60.5376,-0.089910,0,0.5111,0.26292
1258,-0.171316,0.724884,42.2861,-0.066556,0,0.3571,0.26289
1259,-0.173692,0.730770,58.1799,-0.074993,0,0.2308,0.26286
1260,-0.169490,0.714384,105.7765,-0.120433,0,0.3770,0.26283
1261,-0.163818,0.718020,59.3569,-0.097606,0,0.3500,0.26280
1262,-0.169353,0.733749,27.8008,-0.081274,0,0.5000,0.26277
1263,-0.172911,0.729607,40.4244,-0.060417,1,0.4694,0.26274
1264,-0.166729,0.707431,52.8361,-0.081835,0,0.3171,0.26271
1265,-0.164762,0.715336,45.2679,-0.048262,0,0.3472,0.26268
1266,-0.161750,0.693166,63.8964,-0.075519,0,0.4333,0.26265
1267,-0.161214,0.700648,76.7062,-0.106786,1,0.1522,0.26262
1268,-0.168266,0.716365,93.9752,-0.103666,0,0.3103,0.26259
1269,-0.171350,0.721842,64.7882,-0.078944,0,0.2857,0.26256
1270,-0.158860,0.706247,87.6858,-0.102046,0,0.3509,0.26253
1271,-0.176788,0.752516,49.8127,-0.088074,1,0.1944,0.26251
1272,-0.165191,0.704972,49.3398,-0.106942,0,0.4000,0.26248
1273,-0.168812,0.717852,49.3933,-0.095898,1,0.5833,0.26245
1274,-0.166012,0.712642,46.8944,-0.078683,1,0.5250,0.26242
1275,-0.163100,0.689295,55.1359,-0.089109,0,0.4524,0.26239
1276,-0.171378,0.727724,85.6746,-0.094468,0,0.4531,0.26236
1277,-0.166810,0.720977,103.7466,-0.109853,0,0.3226,0.26233
1278,-0.174085,0.724967,86.8387,-0.129319,0,0.2381,0.26230
1279,-0.165716,0.713737,54.3448,-0.081464,0,0.4792,0.26227
1280,-0.166826,0.713759,63.4422,-0.106582,0,0.3846,0.26224
1281,-0.171731,0.722447,84.9009,-0.162822,0,0.2188,0.26221
1282,-0.168719,0.721996,72.4151,-0.079352,0,0.3538,0.26218
1283,-0.164896,0.716900,53.9663,-0.101867,0,0.3824,0.26215
1284,-0.178470,0.742003,30.7649,-0.127536,1,0.4667,0.26212
1285,-0.169309,0.716246,49.6571,-0.077247,0,0.4773,0.26209
1286,-0.165719,0.707427,72.7231,-0.081887,0,0.3167,0.26206
1287,-0.163831,0.704931,75.9394,-0.081865,1,0.2581,0.26203
1288,-0.163758,0.704140,93.2183,-0.115700,0,0.1731,0.26200
1289,-0.157268,0.677412,105.4196,-0.094472,0,0.4512,0.26197
1290,-0.161371,0.709772,30.7025,-0.061171,0,0.6471,0.26194
1291,-0.159616,0.687938,57.4053,-0.069844,1,0.4310,0.26192
1292,-0.159046,0.692602,70.6340,-0.104340,0,0.3696,0.26189
1293,-0.164073,0.708558,102.5937,-0.100110,0,0.2740,0.26186
1294,-0.176502,0.749012,42.9792,-0.068203,1,0.3488,0.26183
1295,-0.167722,0.712019,83.1572,-0.081914,1,0.2059,0.26180
1296,-0.163088,0.701724,70.1872,-0.082164,0,0.4918,0.26177
1297,-0.171455,0.735270,44.7112,-0.081878,0,0.4167,0.26174
1298,-0.160833,0.711498,61.0217,-0.072153,0,0.4167,0.26171
1299,-0.163303,0.702362,74.2805,-0.102298,1,0.4000,0.26168
1300,-0.172802,0.721160,41.9624,-0.071722,0,0.7000,0.26165
1301,-0.167429,0.706859,57.2816,-0.071031,0,0.3214,0.26162
1302,-0.167030,0.720650,23.7254,-0.075346,1,0.6190,0.26159
1303,-0.163433,0.700830,56.5611,-0.095188,0,0.3659,0.26156
1304,-0.163745,0.712018,55.2122,-0.067537,1,0.2414,0.26153
1305,-0.165965,0.715572,98.8945,-0.101126,0,0.2361,0.26150
1306,-0.165948,0.715110,55.8692,-0.086565,0,0.4286,0.26147
1307,-0.166401,0.703602,37.3516,-0.058498,0,0.3488,0.26144
1308,-0.168872,0.717153,66.3421,-0.115905,0,0.3158,0.26141
1309,-0.163130,0.712046,91.6563,-0.093948,0,0.3188,0.26138
1310,-0.157785,0.691092,76.6065,-0.110795,0,0.3478,0.26136
1311,-0.162660,0.700388,98.0277,-0.100386,0,0.3939,0.26133
1312,-0.161525,0.698756,80.4993,-0.120983,0,0.4186,0.26130
1313,-0.168168,0.708054,51.9944,-0.074933,0,0.5745,0.26127
1314,-0.159164,0.701999,85.5001,-0.114043,0,0.1667,0.26124
1315,-0.167695,0.716403,82.0738,-0.106263,0,0.3774,0.26121
1316,-0.162035,0.706653,51.2190,-0.084505,0,0.3415,0.26118
1317,-0.172733,0.729904,64.2623,-0.098400,0,0.2558,0.26115
1318,-0.159257,0.680654,35.9140,-0.071331,0,0.5152,0.26112
1319,-0.163147,0.708227,94.5570,-0.124477,1,0.4000,0.26109
1320,-0.165056,0.715820,29.7888,-0.082230,1,0.4167,0.26106
1321,-0.157804,0.684882,82.3914,-0.113697,0,0.2979,0.26103
1322,-0.168647,0.734763,71.2414,-0.099693,1,0.3830,0.26100
